war,en
"Han pakabati ni Balak nga tiabot hi Balaam, gintapo niya hi Balaam didto ha Ar nga usa nga syudad ha tangpi han Salog Arnon didto han pag-ultan han Moab.","When Balak heard that Balaam was coming, he went out to meet him at the Moabite town on the Arnon border, at the edge of his territory."
"Nagsiring ha iya hi Balak, “Kay ano nga waray ka kumanhi han syahan nga pagpasugoi ko ha imo? Naghunahuna ka ba nga diri ako makakabalos ha imo hin igo?”","Balak said to Balaam, “Did I not send you an urgent summons? Why didn’t you come to me? Am I really not able to reward you?”"
"Sanglit inmupod hi Balaam kan Balak ngadto han bungto han Quiriat-huzot,",Then Balaam went with Balak to Kiriath Huzoth.
"diin nag-ihaw hi Balak hin mga baka ngan mga karnero, ngan tinagan niya han karne hi Balaam ngan an mga pangulo nga upod niya.","Balak sacrificed cattle and sheep, and gave some to Balaam and the officials who were with him."
"Han pagkaaga gindara ni Balak hi Balaam ngadto ha igbaw han Bamot-baal, diin hinkikit-an ni Balaam in usa ka hugpo han mga tawo han Israel.","The next morning Balak took Balaam up to Bamoth Baal, and from there he could see the outskirts of the Israelite camp."
"Nagsiring kan Balak hi Balaam, “Igtindog ako dinhe hin pito nga mga altar ngan dad-i ako hin pito nga mga baka nga todo ngan hin pito nga mga karnero nga lalaki.”","Balaam said, “Build me seven altars here, and prepare seven bulls and seven rams for me.”"
"Ginbuhat ni Balak sumala han iginsiring ha iya, ngan naghalad hiya ngan hi Balaam hin usa nga baka nga todo ngan usa nga karnero nga lalaki dida han kada altar.","Balak did as Balaam said, and the two of them offered a bull and a ram on each altar."
Ginsumatan han Ginoo hi Balaam kon ano an iya isisiring ngan ginpabalik hiya ngadto kan Balak hin paghatag ha iya han tugon han Ginoo .,"The Lord put a word in Balaam’s mouth and said, “Go back to Balak and give him this word.”"
Sanglit binmalik hiya ngan hin-agian niya hi Balak nga natindog pa ha sapit han iya halad nga tinubod upod an ngatanan nga mga pangulo han Moab.,"So he went back to him and found him standing beside his offering, with all the Moabite officials."
"Uunanhon ko hin pakagtunglo han waray pagtunglo-a han Dyos, O pakahimangraw hin karat-an kon waray man maghimangraw an Ginoo ?",How can I curse those whom God has not cursed? How can I denounce those whom the Lord has not denounced?
"Binmaton hiya, “Nakakaghimangraw la ako han ipinapagyakan ha akon han Ginoo .”","He answered, “Must I not speak what the Lord puts in my mouth?”"
"Nagsiring kan Balak hi Balaam, “Tindog dinhe sapit han imo halad nga tinubod ngan makikigkita ako didto han Dyos.”","Balaam said to Balak, “Stay here beside your offering while I meet with him over there.”"
"“Gintapo han Ginoo hi Balaam, ginsumatan hiya han iya igsisiring, ngan ginpabalik hiya ngadto kan Balak hin paghatag ha iya han tugon han Ginoo .","The Lord met with Balaam and put a word in his mouth and said, “Go back to Balak and give him this word.”"
"Sanglit binmalik hiya ngan hin-agian niya hi Balak nga natindog pa sapit han iya halad nga tinubod upod an mga pangulo han Moab. Pinmakiana hi Balak kon ano an iginsiring han Ginoo ,","So he went to him and found him standing beside his offering, with the Moabite officials. Balak asked him, “What did the Lord say?”"
"ngan iginyakan ni Balaam ini nga panagna: Kadi, Balak nga anak ni Zipor, Ngan pamatii an akon igsisiring.","Then he spoke his message: “Arise, Balak, and listen; hear me, son of Zippor."
An Dyos diri sugad hin mga tawo nga buwaon; Diri hiya tawo nga nabalhin han iya hunahuna. Binubuhat niya an bisan ano nga iya iginsaad; Naghihimangraw hiya ngan natutuman ini.,"God is not human, that he should lie, not a human being, that he should change his mind. Does he speak and then not act? Does he promise and not fulfill?"
"Gintugon ako hin pagbendisyon, Ngan kon nagbebendisyon an Dyos, diri ako makakabaribad.","I have received a command to bless; he has blessed, and I cannot change it."
Hinkikit-an ko nga daan nga an kabubwason han Israel Diri magdadara ha iya hin kapakyasan o kasamokan. Upod ha ira an Ginoo nga ira Dyos; Iginsasangyaw nira nga hiya amo an ira hadi.,"“No misfortune is seen in Jacob, no misery observed in Israel. The Lord their God is with them; the shout of the King is among them."
Ginpagawas hira han Dyos tikang ha Ehipto; Nakig-away hiya tungod ha ira sugad hin ihalas nga baka.,God brought them out of Egypt; they have the strength of a wild ox.
"Waray anting-anting, waray pagdiwata Nga magagamit kontra han nasod han Israel. Yana masiring an mga tawo mahitungod han Israel, ‘Tan-awa kon ano an ginbuhat han Dyos!’","There is no divination against Jacob, no evil omens against Israel. It will now be said of Jacob and of Israel, ‘See what God has done!’"
"Niyan nagsiring kan Balaam hi Balak, “Nadiri ka hin pagtunglo han mga tawo han Israel, kundi ayaw man liwat hira pagbendisyoni!”","Then Balak said to Balaam, “Neither curse them at all nor bless them at all!”"
"Binmaton hi Balaam, “Waray ba ako magsiring ha imo nga pagbubuhaton ko an ngatanan nga iginsiring ha akon han Ginoo ?”","Balaam answered, “Did I not tell you I must do whatever the Lord says?”"
"Nagsiring hi Balak, “Upod ha akon ngan dadad-on ko ikaw ngadto hin lain nga dapit. Bangin pa didto tumugot na ha imo an Dyos hin pagtunglo ha ira para ha akon.”","Then Balak said to Balaam, “Come, let me take you to another place. Perhaps it will please God to let you curse them for me from there.”"
Sanglit gindara niya hi Balaam ngadto ha sampaw han Bukid Peor nga natangbo han kamingawan.,"And Balak took Balaam to the top of Peor, overlooking the wasteland."
"Ginsiring hiya ni Balaam, “Igtindog ako dinhe hin pito nga mga altar ngan dad-i ako hin pito nga mga baka nga todo ngan hin pito nga mga karnero nga lalaki.”","Balaam said, “Build me seven altars here, and prepare seven bulls and seven rams for me.”"
"Ginbuhat ni Balak an iginsiring ha iya, ngan iginhalad ha tagsa nga altar in usa nga baka nga todo ngan usa nga karnero nga lalaki.","Balak did as Balaam had said, and offered a bull and a ram on each altar."
"ngan hinkit-an niya an mga tawo han Israel nga nagkampo pinaagi han ira mga tribo. Pinmakada ha iya an espiritu han Dyos,","When Balaam looked out and saw Israel encamped tribe by tribe, the Spirit of God came on him"
"ngan iginyakan niya ini nga panagna: “An tugon ni Balaam nga anak ni Beor, An mga pulong han tawo nga dayag an pagkita","and he spoke his message: “The prophecy of Balaam son of Beor, the prophecy of one whose eye sees clearly,"
"Ngan an pamati han iginyayakan han Dyos. Ha akon pagtutok, nakita ako dida hin usa nga inop Usa nga panan-awon nga tikang han Dyos nga Labi Kamakagarahum.","the prophecy of one who hears the words of God, who sees a vision from the Almighty, who falls prostrate, and whose eyes are opened:"
"Magtahom an mga tulda han Israel,","“How beautiful are your tents, Jacob, your dwelling places, Israel!"
"Sugad hin namamarapara nga rumbay hin mga palmera Sugad hin mga tanaman ha ligid hin salog, Sugad hin mga bukad nga igintanom han Ginoo , O hin mga sidro ha ligid han tubig.","“Like valleys they spread out, like gardens beside a river, like aloes planted by the Lord , like cedars beside the waters."
"Magkakamay-ada hira hura nga uran Nga magtutubig han mga kaumhan nga pagtatamnan han ira binhe. Mas gamhanan kay kan Agag an ira hadi, Ngan maabot an iya ginhadian ngadto ha kahigrayoan.",Water will flow from their buckets; their seed will have abundant water. “Their king will be greater than Agag; their kingdom will be exalted.
"Sanglit yana oli na la! Nagsaad ako hin pagbalos ha imo, kundi ginpugngan ka han Ginoo hin pagkarawat han balos.”","Now leave at once and go home! I said I would reward you handsomely, but the Lord has kept you from being rewarded.”"
"Binmaton hi Balaam, “Ginsiring ko an imo mga sinugo ha akon nga","Balaam answered Balak, “Did I not tell the messengers you sent me,"
"Niyan iya iginyakan ini nga panagna: “An tugon ni Balaam nga anak ni Beor, An mga pulong han tawo nga dayag an pagkita,","Then he spoke his message: “The prophecy of Balaam son of Beor, the prophecy of one whose eye sees clearly,"
"Dadag-an niya an iya mga kaaway didto ha Edumea, Ngan tatag-iyahon niya an ira tuna, Samtang nagpapadayon nga madaogon an Israel.","Edom will be conquered; Seir, his enemy, will be conquered, but Israel will grow strong."
"Pagtatamaktamakan hira han nasod han Israel, Ngan pagpupuohon an mga nanhisalin nga buhi.”",A ruler will come out of Jacob and destroy the survivors of the city.”
Kundi pupuohon kamo nga mga Kinitanhon Kon pagbihagon na kamo han Asiria.”,yet you Kenites will be destroyed when Ashur takes you captive.”
Iginyakan ni Balaam ini nga panagna: “Hin-o ini nga mga tawo nga nagtitirok didto ha amihanan?,Then he spoke his message: “Alas! Who can live when God does this?
"Magsasakay an mga parasulong tikang ha Kitim; Pipirdehon nira an Asiria ug Heber, Kundi mawawara liwat an Kitim ha kadayonan.”","Ships will come from the shores of Cyprus; they will subdue Ashur and Eber, but they too will come to ruin.”"
"Niyan nag-andam hi Balaam ngan inmoli hiya, ngan limakat man hi Balak.","Then Balaam got up and returned home, and Balak went his own way."
"Han pagkampo han mga Israelita didto han Kahamub-an han Akasya, nagtikang an kalalaken-an nga Israelita hin pakighilawas han kababayen-an nga Moabita nga nag-ukoy didto.","While Israel was staying in Shittim, the men began to indulge in sexual immorality with Moabite women,"
"Gindapit hira hini nga kababayen-an hin pagtambong han ira paghalad hin mga hayop nga tutuboron. An mga Israelita nangaon hini nga mga halad ngan nagsingba han diyos ni Moab,",who invited them to the sacrifices to their gods. The people ate the sacrificial meal and bowed down before these gods.
nga amo hi Baal han Peor. Sanglit nasina ha ira an Ginoo,So Israel yoked themselves to the Baal of Peor. And the Lord ’s anger burned against them.
"Ginsiring ni Moises an mga opisyal, “An kada usa ha iyo kinahanglan magpatay han ngatanan dida han iyo tribo nga nagsingba kan Baal han Peor.”","So Moses said to Israel’s judges, “Each of you must put to death those of your people who have yoked themselves to the Baal of Peor.”"
"Han paghikit-i hini ni Pinehas nga anak ni Eleazar ngan apo ni Aaron nga padi, binmuhat hiya ngan binmaya han katirok. Kinmuha hiya hin usa nga bangkaw,","When Phinehas son of Eleazar, the son of Aaron, the priest, saw this, he left the assembly, took a spear in his hand"
"kundi 24,000 nga mga tawo an namatay han sakit.","but those who died in the plague numbered 24,000."
"Nagsiring kan Moises an Ginoo ,","The Lord said to Moses,"
Sanglit sumati hiya nga maghihimo ako ha iya hin usa nga ginsaaran nga magpapadayon ha ngatanan nga panahon nga tiarabot.,Therefore tell him I am making my covenant of peace with him.
"An ngaran han Israelita nga ginpatay upod han babaye nga taga-Midian amo hi Simri nga anak ni Salu, nga pangulo hin usa nga panimalay dida han tribo ni Simeon.","The name of the Israelite who was killed with the Midianite woman was Zimri son of Salu, the leader of a Simeonite family."
Hi Cosbi an ngaran han babaye. Hi Zur nga amay ni Cosbi amo in usa nga punoan hin hugpo hin mga taga-Midian nga mga banay.,"And the name of the Midianite woman who was put to death was Kozbi daughter of Zur, a tribal chief of a Midianite family."
"Ginsugo han Ginoo hi Moises,","The Lord said to Moses,"
"“Sulonga an mga Midianitanhon ngan puoha hira,",“Treat the Midianites as enemies and kill them.
"Katapos han sakit nga ginpadara han Ginoo , nagsiring an Ginoo kanda Moises ug Eleazar nga anak ni Aaron,","After the plague the Lord said to Moses and Eleazar son of Aaron, the priest,"
"An tribo ni Ruben (hi Ruben amo an suhag nga lalake ni Jacob): an mga banay nira Hanoc, Falu,","The descendants of Reuben, the firstborn son of Israel, were: through Hanok, the Hanokite clan; through Pallu, the Palluite clan;"
"Hesron, ug Carmi.","through Hezron, the Hezronite clan; through Karmi, the Karmite clan."
"May-ada kapin hin 43,730 nga kalalaken-an ini nga mga banay.","These were the clans of Reuben; those numbered were 43,730."
An mga tulin ni Falu amo hira Eliab,"The son of Pallu was Eliab,"
Kundi waray magkamatay an mga anak ni Core.),"The line of Korah, however, did not die out."
"Sori, ug Saul.","through Zerah, the Zerahite clan; through Shaul, the Shaulite clan."
"May-ada 22,200 nga kalalaken-an ini nga mga banay.","These were the clans of Simeon; those numbered were 22,200."
"Osni, Eri,","through Ozni, the Oznite clan; through Eri, the Erite clan;"
"Arod, ug Ariel.","through Arodi, the Arodite clan; through Areli, the Arelite clan."
"May-ada 40,500 nga kalalaken-an ini nga mga banay.","These were the clans of Gad; those numbered were 40,500."
"19-21 An tribo ni Juda: an mga banay nira Sela, Peres, Sera, Hesron, Hamul. (Nagkamatay didto ha tuna han Canaan in duha han mga anak ni Juda: hira Er ug Onan.)","The descendants of Perez were: through Hezron, the Hezronite clan; through Hamul, the Hamulite clan."
"May-ada 76,500 nga kalalaken-an ini nga mga banay.","These were the clans of Judah; those numbered were 76,500."
"An tribo ni Isacar: an mga banay nira Tola, Pua,","The descendants of Issachar by their clans were: through Tola, the Tolaite clan; through Puah, the Puite clan;"
"Jasub, ug Simran.","through Jashub, the Jashubite clan; through Shimron, the Shimronite clan."
"May-ada 64,300 nga kalalaken-an ini nga mga banay.","These were the clans of Issachar; those numbered were 64,300."
"May-ada 60,500 nga kalalaken-an ini nga mga banay.","These were the clans of Zebulun; those numbered were 60,500."
"An mga tribo ni Jose nga amay hin duha nga mga anak nga kalalaken-an, hira Manases ug Efraim.",The descendants of Joseph by their clans through Manasseh and Ephraim were:
An tribo ni Manases: hi Maquir nga anak ni Manases amo an amay ni Galaad. Amo ini an mga tulin ni Galaad:,"The descendants of Manasseh: through Makir, the Makirite clan (Makir was the father of Gilead); through Gilead, the Gileadite clan."
"an mga banay nira Heser, Helek,","These were the descendants of Gilead: through Iezer, the Iezerite clan; through Helek, the Helekite clan;"
"Asriel, Siquem,","through Asriel, the Asrielite clan; through Shechem, the Shechemite clan;"
"Semida, ug Hefer.","through Shemida, the Shemidaite clan; through Hepher, the Hepherite clan."
"Kababayen-an la an mga anak ni Salfaad nga anak ni Hefer. An ira mga ngaran amo hira Maala, Noa, Hogla, Milca, ug Tirsa.","(Zelophehad son of Hepher had no sons; he had only daughters, whose names were Mahlah, Noah, Hoglah, Milkah and Tirzah.)"
"May-ada 52,700 nga kalalaken-an ini nga mga banay.","These were the clans of Manasseh; those numbered were 52,700."
Tikang kan Sutala an banay ni Heran.,"These were the descendants of Shuthelah: through Eran, the Eranite clan."
"May-ada 32,500 nga kalalaken-an ini nga mga banay. Amo ini an mga banay nga tulin ni Jose.","These were the clans of Ephraim; those numbered were 32,500. These were the descendants of Joseph by their clans."
"Sufam, ug Hupam.","through Shupham, the Shuphamite clan; through Hupham, the Huphamite clan."
Tikang kan Bela an mga banay nira Ered ug Naaman.,"The descendants of Bela through Ard and Naaman were: through Ard, the Ardite clan; through Naaman, the Naamite clan."
"May-ada 45,600 nga kalalaken-an ini nga mga hugpo.","These were the clans of Benjamin; those numbered were 45,600."
An tribo ni Dan: an banay ni Suham,"These were the descendants of Dan by their clans: through Shuham, the Shuhamite clan. These were the clans of Dan:"
"nga may-ada 64,400 nga kalalaken-an.","All of them were Shuhamite clans; and those numbered were 64,400."
Tikang kan Beria an mga banay nira Heber ug Melquiel.,"and through the descendants of Beriah: through Heber, the Heberite clan; through Malkiel, the Malkielite clan."
May anak nga babaye hi Aser nga ginngaranan kan Sera.,(Asher had a daughter named Serah.)
"May-ada 53,400 nga kalalaken-an ini nga mga banay.","These were the clans of Asher; those numbered were 53,400."
"An tribo ni Neftali: an mga banay nira Jesiel, Guni,","The descendants of Naphtali by their clans were: through Jahzeel, the Jahzeelite clan; through Guni, the Gunite clan;"
"Jeser, ug Silim.","through Jezer, the Jezerite clan; through Shillem, the Shillemite clan."
"May-ada 45,400 nga kalalaken-an ini nga mga banay.","These were the clans of Naphtali; those numbered were 45,400."
"Inmabot hin 601,730 an kadamo han ngatanan nga kalalaken-an nga Israelita.","The total number of the men of Israel was 601,730."
"Nagsiring kan Moises an Ginoo ,","The Lord said to Moses,"
“Pagbahinbahin an tuna ngadto han mga tribo sumala han ira kadagko.,“The land is to be allotted to them as an inheritance based on the number of names.
"54-56 Pagbahinbahin an tuna pinaagi hin pagripa, ngan ihatag in hiluag nga bahin ngadto hin dako nga tribongan in haligot nga bahin ngadto hin gutiay nga tribo.”",Each inheritance is to be distributed by lot among the larger and smaller groups.”
"May upat nga mga anak hi Aaron: hira Nadab, Abihu, Eleazar, ug Itamar.","Aaron was the father of Nadab and Abihu, Eleazar and Ithamar."
Nagkamatay hira Nadab ug Abihu han paghalad nira hin kalayo nga diri baraan ngadto han Ginoo .,But Nadab and Abihu died when they made an offering before the Lord with unauthorized fire.)
"Iginlista nira Moises ug Eleazar ini ngatanan nga mga banay han pag-ihapa nira han mga Israelita didto ha kapatagan han Moab, nga tabok han Salog Jordan tikang ha Jerico.",These are the ones counted by Moses and Eleazar the priest when they counted the Israelites on the plains of Moab by the Jordan across from Jericho.
Naubos hin pagkamatay an mga tawo nga iginlista nira Moises ug Aaron dida han syahan nga pag-ihapa han mga Israelita didto han Kamingawan han Sinai.,Not one of them was among those counted by Moses and Aaron the priest when they counted the Israelites in the Desert of Sinai.
"Kinmadto ngan tinmindog hira ha atubangan nira Moises, Eleazar nga padi, mga pangulo, ngan bug-os nga bungto dida han agian han Tulda han Ginoo , ngan nagsiring,","and stood before Moses, Eleazar the priest, the leaders and the whole assembly at the entrance to the tent of meeting and said,"
"Gindara ni Moises an ira sumbong ngadto han Ginoo ,","So Moses brought their case before the Lord ,"
"ngan nagsiring ha iya an Ginoo ,","and the Lord said to him,"
"Sumati an mga tawo han Israel nga kon mamatay in usa ka tawo nga waray anak nga lalake, ighahatag an iya malon ngadto han iya anak nga babaye.","“Say to the Israelites, ‘If a man dies and leaves no son, give his inheritance to his daughter."
"Kon waray niya anak nga babaye, ighahatag ini ngadto han iya kabugtoan nga kalalaken-an.","If he has no daughter, give his inheritance to his brothers."
"Kon waray niya kabugtoan nga kalalaken-an, ighahatag ini ngadto han kabugtoan nga kalalaken-an han iya amay.","If he has no brothers, give his inheritance to his father’s brothers."
"Nagsiring kan Moises an Ginoo , “Sagka han Bukid Abarim ngan lantawa an tuna nga akon ighahatag ha mga Israelita.","Then the Lord said to Moses, “Go up this mountain in the Abarim Range and see the land I have given the Israelites."
"Katapos mo paglantawa hini, mapatay ka sugad han imo bugto nga hi Aaron,","After you have seen it, you too will be gathered to your people, as your brother Aaron was,"
"Nag-ampo hi Moises,","Moses said to the Lord ,"
"“O Ginoo nga Dyos, burabod han ngatanan nga kinabuhi, nag-aampo ako nga magtudlok ka hin usa ka tawo nga makakagpangulo han mga tawo,","“May the Lord , the God who gives breath to all living things, appoint someone over this community"
"Nagsiring kan Moises an Ginoo , “Kuhaa hi Josue nga anak ni Nun, nga usa ka tawo nga takos, ngan ipandong an imo kamot dida han iya ulo.","So the Lord said to Moses, “Take Joshua son of Nun, a man in whom is the spirit of leadership, and lay your hand on him."
"Patindoga hiya ha atubangan ni Eleazar nga padi ngan han bug-os nga bungto, ngan didto ha atubangan nira ngatanan, isangyaw hiya nga amo an masaliwan ha imo.",Have him stand before Eleazar the priest and the entire assembly and commission him in their presence.
"Ihatag ha iya in bahin han imo pamunoan, basi pagsugton hiya han bug-os nga bungto han Israel.",Give him some of your authority so the whole Israelite community will obey him.
Ginbuhat ni Moises sumala han iginsugo ha iya han Ginoo . Ginpatindog niya hi Josue ha atubangan ni Eleazar nga padi ngan han bug-os nga bungto.,Moses did as the Lord commanded him. He took Joshua and had him stand before Eleazar the priest and the whole assembly.
"Sumala han iginsugo han Ginoo iginpandong ni Moises an iya mga kamot dida han ulo ni Josue, ngan iginsangyaw niya nga hi Josue amo an masaliwan ha iya.","Then he laid his hands on him and commissioned him, as the Lord instructed through Moses."
Ginsugo han Ginoo hi Moises,"The Lord said to Moses,"
"Ihalad ha aga an syahan nga nati nga karnero ngan ha gab-i, an ikaduha,","Offer one lamb in the morning and the other at twilight,"
nga inupdan an kada usa hin usa nga halad nga pagkaon nga usa ka kilo nga harina nga sinaktan hin usa ka litro han gimamaupayi nga lana hin olibo.,together with a grain offering of a tenth of an ephah of the finest flour mixed with a quarter of a hin of oil from pressed olives.
"Amo ini an kada adlaw nga halad nga susunogon, nga iginhalad syahan didto ha Bukid Sinai nga usa nga halad nga pagkaon, kanay alimyon nakakalipay han Ginoo .","This is the regular burnt offering instituted at Mount Sinai as a pleasing aroma, a food offering presented to the Lord ."
Updi hin halad nga bino an syahan nga nati nga karnero; ipisa dida han altar in usa ka litro nga bino.,The accompanying drink offering is to be a quarter of a hin of fermented drink with each lamb. Pour out the drink offering to the Lord at the sanctuary.
"Ighahalad ini nga halad nga susunogon ha kada Adlaw nga Igparahuway, labot han kada adlaw nga halad upod an halad nga bino.","This is the burnt offering for every Sabbath, in addition to the regular burnt offering and its drink offering."
"Ngan labot han kada adlaw nga halad nga susunogon, upod an bino nga halad, ighalad in usa nga kanding nga lalaki nga usa nga halad tungod hin sala.","Besides the regular burnt offering with its drink offering, one male goat is to be presented to the Lord as a sin offering."
Pagsasaurogon an Pyesta han Paglabay ha pagpasidungog han Ginoo dida han ika-14 nga adlaw han syahan nga bulan.,“ ‘On the fourteenth day of the first month the Lord ’s Passover is to be held.
"Dida han ika-15 nga adlaw, matikang in usa nga siringbahon nga pyesta nga naabot hin pito ka adlaw, nga sulod hini nga panahon tinapay la nga waray patubo an kakaonon.",On the fifteenth day of this month there is to be a festival; for seven days eat bread made without yeast.
Dida han syahan nga adlaw han pyesta magtitirok kamo hin pagsingba ngan maundang kamo han iyo mga buhat.,On the first day hold a sacred assembly and do no regular work.
ngan ma usa ka kilo upod han kada nati nga karnero.,"and with each of the seven lambs, one-tenth."
"Paghalad liwat hin usa nga kanding nga lalaki nga usa nga halad tungod hin sala, ngan pinaagi hini pagbubuhaton niyo an seremonyas hin paglinis para han mga tawo.",Include one male goat as a sin offering to make atonement for you.
Ighalad ini labot han ikinaaga nga halad nga susunogon.,Offer these in addition to the regular morning burnt offering.
Pagtirok kamo hin pagsingba dida han ikapito ka adlaw ngan ayaw kamo pagtrabaho.,On the seventh day hold a sacred assembly and do no regular work.
ngan ma usa ka kilo upod han kada nati nga karnero.,"and with each of the seven lambs, one-tenth."
"Ighalad liwat in usa nga kanding nga lalaki nga usa nga halad tungod hin sala, ngan dida hini pagbubuhaton niyo an seremonyas hin paglinis para han mga tawo.",Include one male goat to make atonement for you.
Ighalad ini ngan an halad nga bino labot han kada adlaw nga halad nga susunogon ngan halad nga pagkaon.,"Offer these together with their drink offerings, in addition to the regular burnt offering and its grain offering. Be sure the animals are without defect."
"Dida han syahan nga adlaw han ikapito nga bulan pagtirok kamo hin pagsingba, ngan maundang kamo hin pagbuhat. Dida hito nga adlaw patutunggon an mga trompeta.",“ ‘On the first day of the seventh month hold a sacred assembly and do no regular work. It is a day for you to sound the trumpets.
"Ighalad niyo an angay nga halad nga pagkaon nga harina nga sinaktan hin lana hin olibo: mga 3 ka kilo upod han baka nga todo, mga duha ka kilo upod han karnero nga lalaki,","With the bull offer a grain offering of three-tenths of an ephah of the finest flour mixed with olive oil; with the ram, two-tenths ;"
ngan ma usa ka kilo upod han kada nati nga karnero.,"and with each of the seven lambs, one-tenth."
"Ighalad liwat niyo in usa nga kanding nga lalaki nga usa nga halad tungod hin sala, ngan pinaagi hini pagbubuhaton niyo an seremonyas hin paglinis para han mga tawo.",Include one male goat as a sin offering to make atonement for you.
Pagtirok kamo hin pagsingba dida han ikanapulo nga adlaw han ikapito nga bulan; pagpuasa kamo ngan ayaw pagbuhat.,“ ‘On the tenth day of this seventh month hold a sacred assembly. You must deny yourselves and do no work.
"Ighalad niyo an angay nga halad nga pagkaon nga harina nga sinaktan hin lana hin olibo: mga 3 ka kilo nga harina upod han baka nga todo, mga duha ka kilo upod han karnero nga lalaki,","With the bull offer a grain offering of three-tenths of an ephah of the finest flour mixed with oil; with the ram, two-tenths;"
ngan ma usa ka kilo upod han kada nati nga karnero.,"and with each of the seven lambs, one-tenth."
"ngan ma usa ka kilo upod han kada nati nga karnero, upod an ginkikinahanglan nga mga halad nga bino.","and with each of the fourteen lambs, one-tenth."
Ighalad liwat in usa nga kanding nga lalaki nga usa nga halad tungod hin sala. Ighalad ini labot han kada adlaw nga halad nga susunogon upod an halad nga pagkaon ngan halad nga bino.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering and drink offering."
18-19 Ighalad upod hini an ngatanan nga iba nga mga halad nga ginkikinahanglan para han syahan nga adlaw.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering, and their drink offerings."
21-22 Ighalad upod hini an ngatanan nga iba nga mga halad nga ginkikinahanglan para han syahan nga adlaw.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering and drink offering."
24-25 Ighalad upod hini an ngatanan nga iba nga mga halad nga ginkikinahanglan para han syahan nga adlaw.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering and drink offering."
27-28 Ighalad upod hini an ngatanan nga iba nga mga halad nga ginkikinahanglan para han syahan nga adlaw.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering and drink offering."
30-31 Ighalad upod hini an ngatanan nga iba nga mga halad nga ginkikinahanglan para han syahan nga adlaw.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering and drink offering."
33-34 Ighalad upod hini an ngatanan nga iba nga mga halad nga ginkikinahanglan para han syahan nga adlaw.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering and drink offering."
Dida han ikawalo ka adlaw pagtirok kamo hin pagsingba ngan ayaw kamo pagbuhat.,“ ‘On the eighth day hold a closing special assembly and do no regular work.
37-38 Ighalad upod hini an ngatanan nga iba nga mga halad nga ginkikinahanglan para han syahan nga adlaw.,"Include one male goat as a sin offering, in addition to the regular burnt offering with its grain offering and drink offering."
Sanglit ginsumatan ni Moises an mga tawo han Israel han ngatanan nga iginsugo ha iya han Ginoo .,Moses told the Israelites all that the Lord commanded him.
Iginhatag ni Moises an masunod nga mga tugon ngadto han mga pangulo han mga tribo han Israel.,Moses said to the heads of the tribes of Israel: “This is what the Lord commands:
"Kon magsaad ha Ginoo in usa nga batan-on nga babaye nga nalungon pa ha balay han iya amay, ngan iya ini pagsumpaan, sa diri hin,",“When a young woman still living in her father’s household makes a vow to the Lord or obligates herself by a pledge
"Kon pumaasawa in usa nga babaye samtang may-ada niya panaad nga iya ginsumpaan ngadto han Ginoo , magin tinuyo ini o dinalidalian la,",“If she marries after she makes a vow or after her lips utter a rash promise by which she obligates herself
"Kinahanglan pagtumanon hin usa nga balo nga babaye o hin usa nga babaye nga binulagan hin bana, an tagsa nga saad nga iya ginsumpaan.",“Any vow or obligation taken by a widow or divorced woman will be binding on her.
"Kon in usa nga inasaw-an nga babaye may-ada saad ngadto han Ginoo ngan iya ini ginsumpaan,",“If a woman living with her husband makes a vow or obligates herself by a pledge under oath
May katungod an iya bana hin pagparig-on o pagsikway hin bisan ano nga sumpa o saad nga ginhimo han iya asawa.,Her husband may confirm or nullify any vow she makes or any sworn pledge to deny herself.
"Kundi kon ha orhe igsikway han bana an saad nga ginsumpaan, kinahanglan mag-antos an bana han sirot nga unta ihahatag ha iya asawa.","If, however, he nullifies them some time after he hears about them, then he must bear the consequences of her wrongdoing.”"
"Nagsiring kan Moises an Ginoo ,","The Lord said to Moses,"
"“Kastigoha an mga taga-Midian tungod han ira ginbuhat han mga tawo han Israel. Katapos pagbuhata mo hini, mapatay ka.”","“Take vengeance on the Midianites for the Israelites. After that, you will be gathered to your people.”"
"Sanglit ginsiring ni Moises an mga tawo, “Pag-andam kamo hin pagsulong han mga taga-Midian ngan pamataya niyo hira tungod han ira ginbuhat kontra han Ginoo .","So Moses said to the people, “Arm some of your men to go to war against the Midianites so that they may carry out the Lord ’s vengeance on them."
Tikang han kada tribo han Israel ipadara niyo in usa ka yukot nga kalalaken-an ngadto ha pag-awayan.”,Send into battle a thousand men from each of the tribes of Israel.”
"Sanglit ginpili in usa ka yukot nga kalalaken-an ha kada tribo: 12,000 ngatanan nga kalalaken-an nga andam para hin pakig-away.","So twelve thousand men armed for battle, a thousand from each tribe, were supplied from the clans of Israel."
"Ginsulong nira an Midian sumala han iginsugo han Ginoo kan Moises, ngan pinanmatay nira an ngatanan nga kalalaken-an,","They fought against Midian, as the Lord commanded Moses, and killed every man."
