source,reference,translation
and whosoever would be first among you shall be your servant:,"at sinuman sa inyo na nagnanais na maging una ay kailangang maging alipin ninyo,",At ang sinumang nais na maging una sa inyo ay maging inyong lingkod.
"And the witness is this, that God gave unto us eternal life, and this life is in his Son.","At ito ang patotoo, na tayo'y binigyan ng Diyos ng buhay na walang hanggan at ang buhay na ito ay nasa kanyang Anak.","At ito ang patotoo, na binigyan tayo ng Diyos ng buhay na walang hanggan, at ang buhay na ito ay nasa kanyang Anak."
"And I saw another sign in heaven, great and marvellous, seven angels having seven plagues, which are the last, for in them is finished the wrath of God.","At nakita ko ang isa pang tanda sa langit, dakila at kamanghamangha: pitong anghel na may pitong salot, na siyang mga panghuli, sapagkat sa mga ito'y matatapos ang poot ng Diyos.","At nakita ko sa langit ang isa pang tanda, dakilang at kahanga-hangang, pitong anghel na may pitong salot, na ito'y huling salot, sapagkat sa kanila ay natapos ang galit ng Diyos."
"yet because this widow troubleth me, I will avenge her, lest she wear me out by her continual coming.","subalit dahil ginagambala ako ng balong ito, bibigyan ko siya ng katarungan. Kung hindi ay magsasawa ako sa kanyang patuloy na pagpunta rito.’”","Ngunit dahil sa pagdurusa sa akin ng balo na ito, ako'y magtatanggol sa kanya, baka siya'y magpapaubos sa akin sa kanyang patuloy na pagdating."
"that the God of our Lord Jesus Christ, the Father of glory, may give unto you a spirit of wisdom and revelation in the knowledge of him;","upang ang Diyos ng ating Panginoong Jesu-Cristo, ang Ama ng kaluwalhatian, ay magkaloob sa inyo ng espiritu ng karunungan at ng pahayag sa isang ganap na pagkakilala sa kanya,","upang ang Diyos ng ating Panginoong Jesu-Cristo, ang Ama ng kaluwalhatian, ay bigyan kayo ng espiritu ng karunungan at pagpapahayag sa pagkilala sa kanya;"
"Let your loins be girded about, and your lamps burning;",“Bigkisan ninyo ang inyong mga baywang at paliwanagin ninyo ang inyong mga ilawan.,"Kaya't ang inyong mga paa'y magpakasulong, at ang inyong mga lampara'y sumunog;"
"According to thy word, in peace;","ayon sa iyong salita,","Ayon sa iyong salita, sa kapayapaan;"
Ye are witnesses of these things.,"Sinabi niya sa kanila, “Ganyan ang nasusulat, na kailangang magdusa ang Cristo at muling mabuhay mula sa mga patay sa ikatlong araw;",Kayo ang mga saksi ng mga bagay na ito.
"He that believeth on me, as the scripture hath said, from within him shall flow rivers of living water.","Ang sumasampalataya sa akin, gaya ng sinasabi ng kasulatan, ‘Mula sa kanyang puso ay dadaloy ang mga ilog ng tubig na buháy.’”","Ang sumasampalataya sa akin, gaya ng sinabi ng kasulatan, ang mga ilog ng tubig na mabubuhay ay lumulutang mula sa kanyang puso."
"And she said, No man, Lord. And Jesus said, Neither do I condemn thee: go thy way; from henceforth sin no more.]","At sinabi niya, “Walang sinuman, Panginoon.” Sinabi ni Jesus, “Hindi rin kita hinahatulan. Humayo ka na at mula ngayo'y huwag ka nang magkasala.” ]","Sinabi niya, Hindi, Panginoong. Sinabi ni Jesus, Ako rin ay hindi naghuhusga sa iyo. Lumabas ka, mula ngayon ay huwag nang magpakasala."
"We are ambassadors therefore on behalf of Christ, as though God were entreating by us: we beseech you on behalf of Christ, be ye reconciled to God.","Kaya't kami ay mga sugo para kay Cristo, yamang ang Diyos ay nananawagan sa pamamagitan namin. Kami'y nananawagan sa pangalan ni Cristo, na kayo'y makipagkasundo sa Diyos.","Kaya't kami'y mga embahador para kay Cristo, na parang ang Diyos ay nagsisigaw sa inyo sa pamamagitan namin. Sa ngalan ni Cristo, hiniling namin sa inyo na kayo'y magpakasama sa Diyos."
"And they worshipped him, and returned to Jerusalem with great joy:","Kanyang inilabas sila hanggang sa tapat ng Betania at nang maitaas niya ang kanyang mga kamay, sila'y kanyang binasbasan.","At sila'y sumamba sa kanya at bumalik sa Jerusalem na may malaking kagalakan,"
"These things have I spoken unto you, while yet abiding with you.","Ang mga bagay na ito'y sinabi ko sa inyo, samantalang ako'y nananatiling kasama pa ninyo.",Sinabi ko sa inyo ang mga bagay na ito nang ako'y naroroon sa inyo.
"And as they went out from Jericho, a great multitude followed him.","Nang sila'y papalabas na sa Jerico, sumunod sa kanya ang napakaraming tao.","Nang sila'y lumabas sa Jerico, siya'y sinundan ng malaking pulutong."
"And as he went forth out of the temple, one of his disciples saith unto him, Teacher, behold, what manner of stones and what manner of buildings!","Sa paglabas niya sa templo, sinabi sa kanya ng isa sa kanyang mga alagad, “Guro, tingnan mo! Pagkalalaking mga bato, at pagkalalaking mga gusali!”","Nang lumabas siya sa templo, sinabi sa kanya ng isa sa kanyang mga alagad, Magturutdo, tingnan mo ang mga bato at ang mga gusali!"
"For they heard them speak with tongues, and magnify God. Then answered Peter,","At kanyang inutusan sila na mabautismuhan sa pangalan ni Jesu-Cristo. Pagkatapos, siya'y pinakiusapan nilang manatili ng mga ilang araw.","Sapagka't kanilang narinig na sila'y nagsasalita ng mga wika at nagpapasidaya sa Diyos. Pagkatapos ay sumagot si Pedro,"
"And behold, a woman, who had an issue of blood twelve years, came behind him, and touched the border of his garment:","Samantala, may isang babaing labindalawang taon nang dinudugo ang lumapit sa likuran niya at hinipo nito ang laylayan ng kanyang damit;","At, narito, isang babae na may labindalawang taon na ang pagdurusa ng dugo ay lumapit sa likod ni Jesus, at hinikap ang dulo ng kanyang damit,"
"And it came to pass, as Peter went throughout all parts, he came down also to the saints that dwelt at Lydda.",Doo'y natagpuan niya ang isang lalaki na ang pangalan ay Aeneas na lumpo at walong taon nang nakaratay.,"Nang lumipat si Pedro sa lahat ng dako, dumating din siya sa mga banal na naninirahan sa Lida."
"I had many things to write unto thee, but I am unwilling to write them to thee with ink and pen:","Marami akong isusulat sa iyo, ngunit hindi ko ibig isulat sa iyo sa pamamagitan ng tinta at panulat;","Marami akong naisulat sa iyo, ngunit ayaw kong isulat sa iyo sa pamamagitan ng tinta at tinig."
"Great and marvellous are thy works, O Lord God, the Almighty; righteous and true are thy ways, thou King of the ages.","“Dakila at kamanghamangha ang iyong mga gawa,","Dakilang at kahanga-hangang ang iyong mga gawa, Panginoong Diyos, na Makapangyarihan sa lahat; matapat at tunay ang iyong mga alaala, Hari ng mga panahong walang hanggan."
"But if any provideth not for his own, and specially his own household, he hath denied the faith, and is worse than an unbeliever.","Ngunit kung ang sinuman ay hindi kumakalinga sa kanyang kamag-anak, lalung-lalo na sa kanyang sariling sambahayan, tinanggihan niya ang pananampalataya at siya'y masahol pa sa hindi mananampalataya.","Ngunit kung ang sinuman ay hindi nag-aalaga para sa kanyang sariling mga tao, lalo na sa kanyang sariling mga sambahayan, siya'y tumanggi sa pananampalataya at mas masama kaysa isang hindi mananampalataya."
"for Herod feared John, knowing that he was a righteous and holy man, and kept him safe. And when he heard him, he was much perplexed; and he heard him gladly.","Ngunit dumating ang isang pagkakataon na si Herodes sa kanyang kaarawan ay nagbigay ng isang salu-salo para sa kanyang mga mahistrado, mga pinuno ng hukbo at mga pangunahing tao sa Galilea.","Sapagka't natatakot si Herodes kay Juan, na nalalaman niyang siya'y isang taong matuwid at banal, at iniligtas siya. Nang marinig niya si Juan, siya'y napakalito at nagmamaligayang marinig siya."
"For this they wilfully forget, that there were heavens from of old, and an earth compacted out of water and amidst water, by the word of God;","Sinasadya nilang hindi pansinin ang katotohanang ito, na sa pamamagitan ng salita ng Diyos ay nagkaroon ng langit nang unang panahon at inanyuan ang lupa mula sa tubig at sa pamamagitan ng tubig,","Sapagkat ibig nilang kalimutan na noong unang panahon ay may mga kalangitan, at ang lupa ay nabuo mula sa tubig at nasa gitna ng tubig sa pamamagitan ng salita ng Diyos,"
"For I also am a man set under authority, having under myself soldiers: and I say to this one, Go, and he goeth; and to another, Come, and he cometh; and to my servant, Do this, and he doeth it.","Sapagkat ako man ay taong inilagay sa ilalim ng kapangyarihan at may mga kawal na nasasakupan ko. At sinasabi ko sa isa, ‘Humayo ka’ at siya'y humahayo; at sa isa naman, ‘Halika,’ at siya'y lumalapit; at sa aking alipin, ‘Gawin mo ito,’ at ito'y kanyang ginagawa.”","Sapagka't ako'y isang tao na nasa ilalim ng kapangyarihan, na may mga sundalo sa ilalim ko; at sinasabi ko sa isa, Lumabas ka, at siya'y pupunta; at sa isa pang sinasabi ko, Lumabas ka, at siya'y dumating; at sa aking lingkod, Ginawa mo ito, at siya'y ginagawa."
"Now Peter and they that were with him were heavy with sleep: but when they were fully awake, they saw his glory, and the two men that stood with him.","Si Pedro at ang kanyang mga kasamahan ay nakatulog nang mahimbing, subalit nang sila'y nagising ay nakita nila ang kanyang kaluwalhatian at ang dalawang lalaking nakatayong kasama niya.","Si Pedro at ang mga kasama niya ay natutulog ng pagkatulog, ngunit nang sila'y magmata, nakita nila ang kanyang kaluwalhatian at ang dalawang lalaki na nakatayo kasama niya."
And Moses was instructed in all the wisdom of the Egyptians; and he was mighty in his words and works.,"“Nang siya'y apatnapung taong gulang na, naisipan niyang dalawin ang kanyang mga kapatid, na mga anak ni Israel.","At si Moises ay tinuruan sa lahat ng karunungan ng mga Ehipsiyo, at siya'y makapangyarihan sa kanyang mga salita at mga gawa."
Neither can they prove to thee the things whereof they now accuse me.,"Hindi nila ako natagpuang nakikipagtalo sa kanino o kaya'y nanggugulo sa maraming tao sa templo man o sa mga sinagoga, ni sa lunsod,",At hindi nila kayang patunayan sa iyo ang mga bagay na sasawi nila sa akin ngayon.
"The nobleman saith unto him, Sir, come down ere my child die.","Sinabi ng pinuno sa kanya, “Ginoo, pumunta ka na bago mamatay ang aking anak.”","Sinabi sa kanya ng nobyo, Panginoon, pumunta ka bago mamatay ang aking anak."
I and the Father are one.,Ako at ang Ama ay iisa.”,Ako at ang Ama ay isa lamang.
"And they began to accuse him, saying, We found this man perverting our nation, and forbidding to give tribute to Cæsar, and saying that he himself is Christ a king.","Nagsimula silang ipagsakdal siya na sinasabi, “Natagpuan namin ang taong ito na inililigaw ang aming bansa, at pinagbabawalan kaming magbuwis kay Cesar, at sinasabi na siya mismo ang Cristo, ang hari.”","At sila'y nagsimulang magsinungaling sa kanya, na sinasabi, Nakita namin na ang taong ito'y nagbabago sa ating bansa, at ipinagbabawal na magbigay ng buwis kay Cesar, at sinasabi na siya'y si Cristo na hari."
Or are ye ignorant that all we who were baptized into Christ Jesus were baptized into his death?,O hindi ba ninyo nalalaman na tayong lahat na mga nabautismuhan kay Cristo Jesus ay mga nabautismuhan tungo sa kanyang kamatayan?,Hindi ba ninyo alam na tayo'y lahat na nabautismuhan kay Cristo Jesus ay nabautismuhan sa kanyang kamatayan?
"They said therefore, What is this that he saith, A little while? We know not what he saith.","Sinabi nila, “Ano ang ibig niyang sabihin na, ‘Sandali na lamang?’ Hindi natin alam kung ano ang sinasabi niya.”","Kaya't sinabi nila, Ano ang sinasabi niya, Iyong kaunti lamang? Hindi namin alam kung ano ang sinasabi niya."
"And the chief priests and the scribes stood, vehemently accusing him.","Ang mga punong pari at ang mga eskriba ay nanatili, at marahas siyang pinagbibintangan.","At tumayo ang mga punong pari at ang mga eskriba, na nag-aakusa sa kanya nang malakas."
"yet when it is sown, groweth up, and becometh greater than all the herbs, and putteth out great branches; so that the birds of the heaven can lodge under the shadow thereof.","ngunit kapag ito'y naihasik ay tumutubo, nagiging mas malaki kaysa lahat ng mga halaman, at nagsasanga ng malalaki, anupa't ang mga ibon sa himpapawid ay nakakagawa ng mga pugad sa lilim nito.”","Ngunit kapag itinanim, ito'y lumaki at lumaki na higit sa lahat ng mga damo, at lumaki ng malalaking sanga, kaya't ang mga ibon ng kalangitan ay maaaring magdagdag sa ilalim ng anino nito."
But all things when they are reproved are made manifest by the light: for everything that is made manifest is light.,"subalit ang lahat ng mga bagay na inilantad sa pamamagitan ng liwanag ay nakikita,","Ngunit ang lahat ng bagay na tinitiyak ay ipinakita sa pamamagitan ng liwanag, sapagkat ang lahat ng bagay na ipinakita ay liwanag."
"And the lord said unto the servant, Go out into the highways and hedges, and constrain them to come in, that my house may be filled.","At sinabi ng panginoon sa alipin, ‘Lumabas ka sa mga daan at sa mga bakuran, at pilitin mo silang pumasok upang mapuno ang aking bahay.’","Sinabi ng Panginoon sa alipin, Lumabas ka sa mga landas at mga bantay, at pinipilit mo silang pumasok, upang punuan ang aking bahay."
"And when he had thus spoken, he went on before, going up to Jerusalem.","Nang masabi niya ang mga bagay na ito, nagpatuloy siya na umakyat tungo sa Jerusalem.","Nang magsalita siya ng mga bagay na ito, siya'y lumakad nang una, na sumakay sa Jerusalem."
"And these are they by the way side, where the word is sown; and when they have heard, straightway cometh Satan, and taketh away the word which hath been sown in them.","Ito ang mga nasa tabi ng daan na nahasikan ng salita. Nang kanilang mapakinggan ito, agad dumating si Satanas at inagaw ang salitang inihasik sa kanila.","Ang mga ito ay ang mga nasa tabi ng daan, kung saan iniipon ang salita; at nang marinig nila, agad na dumating si Satanas at kinuha ang salita na iniipon sa kanila."
"Fathers, provoke not your children, that they be not discouraged.","Mga ama, huwag ninyong ibunsod sa galit ang inyong mga anak, baka manghina ang loob nila.","Mga ama, huwag kayong magpahina ang inyong mga anak, upang sila'y huwag mag-alis ng loob."
"but shun foolish questionings, and genealogies, and strifes, and fightings about the law; for they are unprofitable and vain.","Ngunit iwasan mo ang mga pagtatalo, at ang mga pagsasalaysay ng salinlahi, at ang mga alitan at pag-aaway tungkol sa kautusan, sapagkat ang mga ito ay walang pakinabang at walang katuturan.","Ngunit iwasan mo ang mga walang kabuluhan na tanong, at mga kasaysayan ng mga lahi, at ang mga labanan, at ang mga pagtatalo tungkol sa kautusan, sapagkat ito'y walang kapakinabangan at walang kabuluhan."
because we are members of his body.,sapagkat tayo ay mga bahagi ng kanyang katawan.,sapagkat tayo'y mga bahagi ng kanyang katawan.
"Ye stiffnecked and uncircumcised in heart and ears, ye do always resist the Holy Spirit: as your fathers did, so do ye.","Alin sa mga propeta ang hindi inusig ng inyong mga ninuno? Kanilang pinatay ang mga nagpahayag noong una tungkol sa pagdating ng Matuwid, at ngayon kayo'y naging kanyang mga tagapagkanulo at mamamatay-tao.","Mga matigas na tao at hindi nasirkunsisyon sa puso at sa mga tainga, laging sumasang-ayon kayo sa Espiritu Santo. Tulad ng ginawa ng inyong mga magulang, gayon ang ginagawa ninyo."
"And whence is this to me, that the mother of my Lord should come unto me?","Bakit nangyari ito sa akin, na ako ay dapat dalawin ng ina ng aking Panginoon?",Kaya't bakit ako'y dumating sa akin ng ina ng aking Panginoong?
He that is not with me is against me; and he that gathereth not with me scattereth.,"Ang hindi panig sa akin ay laban sa akin, at ang hindi ko kasamang nagtitipon ay nagkakalat.",Ang hindi sumabay sa akin ay laban sa akin; at ang hindi kumukuha kasama ko ay nagsisilala.
"For the scripture saith, Whosoever believeth on him shall not be put to shame.","Sapagkat sinasabi ng kasulatan, “Ang bawat sumasampalataya sa kanya ay hindi malalagay sa kahihiyan.”","Sapagka't sinasabi ng kasulatan, Ang sinumang mananampalataya sa kanya ay hindi pababain."
"but unto them that are factious, and obey not the truth, but obey unrighteousness, shall be wrath and indignation,","samantalang sa kanila na makasarili at hindi sumusunod sa katotohanan, kundi bagkus ay sumusunod sa kasamaan ay para sa kanila ang poot at galit.","Ngunit sa mga taong mapag-aalinlangan at hindi sumusunod sa katotohanan, kundi sumusunod sa kasamaan, magkakaroon ng galit at galit,"
"Jesus said unto them, If ye were blind, ye would have no sin: but now ye say, We see: your sin remaineth.","Sinabi ni Jesus sa kanila, “Kung kayo'y mga bulag, hindi kayo magkakaroon ng kasalanan. Subalit ngayong sinasabi ninyo, ‘Kami'y nakakakita,’ nananatili ang inyong kasalanan.”","Sinabi sa kanila ni Jesus, Kung kayo'y mga bulag, wala kayong kasalanan. Ngunit ngayon ay sinasabi ninyo, Kami ay nakakakita. Ang inyong kasalanan ay nananatili."
"and Joanna the wife of Chuzas Herod’s steward, and Susanna, and many others, who ministered unto them of their substance.","si Juana na asawa ni Chuza, na katiwala ni Herodes, at si Susana at marami pang iba na nagkaloob sa kanila mula sa kanilang mga ari-arian.","at si Joanna na asawa ni Cusa na tagapaglingkod kay Herodes, at si Susanna, at marami pang iba, na naglilingkod sa kanila sa kanilang mga kayamanan."
"And they all ate, and were filled: and they took up that which remained over of the broken pieces, twelve baskets full.","Kumain silang lahat at nabusog. Kinuha nila ang mga lumabis na pinagputul-putol na tinapay, at napuno ang labindalawang kaing.","Sila'y lahat ay nakain at napakali; at ang natitirang bahagi ng mga piraso ay kinuha nila, napuno ng labindalawang basket."
"And when they had tied him up with the thongs, Paul said unto the centurion that stood by, Is it lawful for you to scourge a man that is a Roman, and uncondemned?","Ngunit nang siya'y kanilang magapos na ng mga panaling balat, ay sinabi ni Pablo sa senturiong nakatayo sa malapit, “Matuwid ba sa inyo na hagupitin ang isang taong mamamayan ng Roma, na hindi pa nahahatulan?”","At nang sila'y magpahinga sa kanya ng mga tungkulin, sinabi ni Pablo sa opisyal na nakatayo roon, Pinatuloy ba ninyo ang panalo sa isang tao na isang Romanong mamamayan at hindi pa pinatay?"
And their sins and their iniquities will I remember no more.,“At ang kanilang mga kasalanan at mga kasamaan ay hindi ko na aalalahanin pa.”,At ang kanilang mga kasalanan at kanilang mga kasamaan ay hindi ko naalala.
"what think ye? They answered and said, He is worthy of death.","Ano sa palagay ninyo?” Sumagot sila at sinabi, “Karapat-dapat siya sa kamatayan.”","Ano ang inyong palagay? Sinabi nila, Siya'y karapat-dapat sa kamatayan."
"the fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, topaz; the tenth, chrysoprase; the eleventh, jacinth; the twelfth, amethyst.","Sa silangan ay tatlong pintuan, sa hilaga ay tatlong pintuan, sa timog ay tatlong pintuan, at sa kanluran ay tatlong pintuan.","ang ikalimang, sardonix, ang ikaanim, sardius, ang ikapitong, chrysolite, ang ikawalo, beryl, ang ikasiyam, topaz, ang ikanapulo, chrysoprase, ang ikanapulo, jacinth, ang ikanapulo at dalawang, amethyst."
"And they were not able to take hold of the saying before the people: and they marvelled at his answer, and held their peace.",At hindi nila nagawang hulihin siya sa kanyang salita sa harap ng mga taong-bayan. At sa pagkamangha nila sa kanyang sagot sila ay tumahimik.,Ngunit hindi sila nakakatanggap ng salita sa harap ng mga tao. Nagtataka sila sa kanyang sagot at huminto sila.
And he that believeth on him shall not be put to shame.,"Ano nga ang ating sasabihin? Ang mga Hentil na hindi nagsumikap sa katuwiran ay nagkamit ng katuwiran, samakatuwid ay katuwiran sa pamamagitan ng pananampalataya;",At ang sinumang mananampalataya sa kanya ay hindi pababain.
"And one Ananias, a devout man according to the law, well reported of by all the Jews that dwelt there,","“Isang Ananias, na lalaking masipag sa kabanalan ayon sa kautusan, at may magandang patotoo tungkol sa kanya ang mga Judio na naninirahan doon,","At may isang tao na si Ananias, isang taong sumasamba sa Diyos ayon sa kautusan, na may mabuting balita mula sa lahat ng mga Judio na naninirahan doon."
"Come ye out from among them, and be ye separate,","ako'y magiging kanilang Diyos,","Lumisan kayo sa gitna nila, at maghiwalay kayo,"
"But that ye also may know my affairs, how I do, Tychicus, the beloved brother and faithful minister in the Lord, shall make known to you all things:","At upang malaman din ninyo ang mga bagay tungkol sa akin at ang aking kalagayan, si Tiquico ang siyang magsasalaysay sa inyo ng lahat ng mga bagay. Siya na aking minamahal na kapatid at tapat na lingkod sa Panginoon.","Ngunit upang malaman ninyo rin ang aking mga bagay, kung paano ako ginagawa, ang lahat ng bagay ay ipakilala sa inyo ni Tiquico, ang minamahal na kapatid at tapat na lingkod sa Panginoon."
"But when Jesus heard it, he said, This sickness is not unto death, but for the glory of God, that the Son of God may be glorified thereby.","Ngunit nang ito ay marinig ni Jesus ay sinabi niya, “Ang sakit na ito'y hindi tungo sa kamatayan, kundi para sa ikaluluwalhati ng Diyos, upang ang Anak ng Diyos ay luwalhatiin sa pamamagitan nito.”","Nang marinig ito ni Jesus, sinabi niya, Ang sakit na ito ay hindi sa kamatayan, kundi para sa kaluwalhatian ng Diyos, upang ang Anak ng Diyos ay mapagmahal sa pamamagitan nito."
and let us consider one another to provoke unto love and good works;,"At ating isaalang-alang kung papaano gigisingin ang isa't isa sa pag-ibig at sa mabubuting gawa,",At isa't isa tayo'y isaalang-alang upang mapahinga sa pag-ibig at sa mabuting gawa.
"But he again denied it. And after a little while again they that stood by said to Peter, Of a truth thou art one of them; for thou art a Galilæan.","Ngunit muling nagkaila siya. At pagkaraan ng ilang sandali, sinabing muli ng mga nakatayo roon kay Pedro, “Tunay na ikaw ay isa sa kanila, sapagkat ikaw ay taga-Galilea.”","Ngunit muli siyang tumanggi. Pagkatapos ng kaunti ay sinabi na muli kay Pedro, Talagang isa ka sa kanila, sapagkat ikaw ay taga-Galilea."
"Now may our God and Father himself, and our Lord Jesus, direct our way unto you:",Ngayo'y patnubayan nawa ng ating Diyos at Ama at ng ating Panginoong Jesus ang aming paglalakbay patungo sa inyo.,"Kaya't ang ating Diyos at Ama mismo, at ang ating Panginoong Jesus, ay magpatupad ng aming daan patungo sa inyo."
Do all things without murmurings and questionings:,"at naging masunurin hanggang sa kamatayan,",Gawin ninyo ang lahat ng bagay nang walang pagmumura at pag-uusap.
and with difficulty coasting along it we came unto a certain place called Fair Havens; nigh whereunto was the city of Lasea.,"Sa pamamaybay namin dito na may kahirapan ay nakarating kami sa isang lugar na tinatawag na Mabubuting Daungan, malapit sa lunsod ng Lasea.","At nang may kahirapan kami sa baybayin ay dumating kami sa isang lugar na tinatawag na Mahusay na mga Lapangan, malapit sa lunsod ng Lasea."
that no advantage may be gained over us by Satan: for we are not ignorant of his devices.,"At ito ay aming ginagawa upang huwag kaming malamangan ni Satanas, sapagkat kami ay hindi mangmang tungkol sa kanyang mga balak.","upang hindi tayo makamit ng gantimpala ni Satanas, sapagkat hindi natin alam ang kanyang mga plano."
"And he answered and said unto them, What did Moses command you?","At sumagot siya sa kanila, “Ano ba ang iniutos sa inyo ni Moises?”","At siya'y sumagot at sinabi sa kanila, Ano ang iniutos sa inyo ni Moises?"
"And he asked them, But who say ye that I am? Peter answereth and saith unto him, Thou art the Christ.","At tinanong niya sila, “Ngunit, sino ako ayon sa sinasabi ninyo?” Sumagot si Pedro at sinabi sa kanya, “Ikaw ang Cristo.”","At siya'y nagtanong sa kanila, Ngunit sino ang sinasabi ninyo na ako? Si Pedro ay sumagot at nagsabi sa kanya, Ikaw ang Cristo."
"And when he opened the fourth seal, I heard the voice of the fourth living creature saying, Come.","Nang buksan niya ang ikaapat na tatak ay narinig ko ang tinig ng ikaapat na nilalang na buháy na nagsasabi, “Halika!”","Nang buksan niya ang ikaapat na timbre, narinig ko ang tinig ng ikaapat na nilalang na nagsasabi, Sumapit ka."
"looking carefully lest there be any man that falleth short of the grace of God; lest any root of bitterness springing up trouble you , and thereby the many be defiled;",Pakaingatan ninyo na baka ang sinuma'y mahulog mula sa biyaya ng Diyos; baka may ilang ugat ng kapaitan ang sumibol at bumagabag sa inyo at mahawa nito ang marami.,alalahanin ninyo na walang sinuman na hindi nakakakuha ng biyaya ng Diyos; baka kayo'y masaktan ng anumang ugat ng kapungot na tumataas at sa pamamagitan nito ay malilinis ang marami;
"But if we shall say, From men; we fear the multitude; for all hold John as a prophet.","Sumagot si Jesus at sinabi sa kanila, “Tatanungin ko rin kayo ng isang tanong, at kung sasabihin ninyo sa akin ang sagot ay sasabihin ko naman sa inyo kung sa anong awtoridad ginagawa ko ang mga bagay na ito.","Ngunit kung tayo'y magsasabi, Sa mga tao, tatakot tayo sa karamihan, sapagkat kinikilala ng lahat si Juan na isang propeta."
Herein I also exercise myself to have a conscience void of offence toward God and men always.,"Ako'y may pag-asa sa Diyos, na siya rin namang inaasahan nila, na magkakaroon ng muling pagkabuhay ng mga matuwid at ng mga hindi matuwid.","Sa bagay na ito, ako rin ay nagsisikap na laging magkaroon ng malinis na budhi sa harap ng Diyos at ng mga tao."
"And it came to pass, as he drew nigh unto Jericho, a certain blind man sat by the way side begging:","Nang malapit na siya sa Jerico, isang bulag ang nakaupo sa tabi ng daan na namamalimos.","Nang siya'y umalapit sa Jerico, may isang bulag na nakaupo sa tabi ng daan na humingi."
"But they made light of it, and went their ways, one to his own farm, another to his merchandise;","Ngunit hindi nila ito pinansin, at sila'y humayo, ang isa'y sa kanyang sariling bukid, ang isa'y sa kanyang pangangalakal.","Ngunit hindi nila ito binigyan ng pansin, at sila'y umalis, ang isa sa kanyang bukid, at ang isa sa kanyang kalakalan."
How much then is a man of more value than a sheep! Wherefore it is lawful to do good on the sabbath day.,Gaano pa ngang higit na mahalaga ang isang tao kaysa isang tupa! Kaya't matuwid na gumawa ng mabuti sa araw ng Sabbath.”,"Kung gayon, gaano kahalaga ang isang tao kaysa isang tupa! Kaya't karapat-dapat ang paggawa ng mabuti sa araw ng sabbath."
"The night is far spent, and the day is at hand: let us therefore cast off the works of darkness, and let us put on the armor of light.","Malalim na ang gabi, at ang araw ay malapit na. Kaya't iwaksi na natin ang mga gawa ng kadiliman, at ating isakbat ang mga sandata ng liwanag.","Ang gabi ay nakalilipas, at ang araw ay malapit na. Kaya't isisiwan natin ang mga gawa ng kadiliman, at magsuot ng sandata ng liwanag."
"But when it was the good pleasure of God, who separated me, even from my mother’s womb, and called me through his grace,","At ako'y nanguna sa Judaismo nang higit kaysa marami sa mga kasing-gulang ko sa aking mga kababayan, higit na masigasig ako sa mga tradisyon ng aking mga ninuno.","Ngunit nang maging mabuti ang Diyos, na naghiwalay sa akin mula sa tiyan ng aking ina, at tinawag ako sa pamamagitan ng kanyang biyaya,"
"The multitude answered, Thou hast a demon: who seeketh to kill thee?","Sumagot ang maraming tao, “Mayroon kang demonyo! Sino ang nagsisikap na ikaw ay patayin?”","Sumagot ang karamihan, May demonyo ka. Sino ang naghahanap upang patayin ka?"
"And they made signs to his father, what he would have him called.","Sinenyasan nila ang kanyang ama, kung ano ang ibig niyang itawag sa sanggol.","At sila'y gumawa ng mga tanda sa kanyang ama, kung ano ang ibig niyang tawagin sa kanya."
"And there stood up one of them named Agabus, and signified by the Spirit that there should be a great famine over all the world: which came to pass in the days of Claudius.","Isa sa kanila na ang pangalan ay Agabo, ang tumayo at ipinaalam sa pamamagitan ng Espiritu na magkakaroon ng matinding taggutom sa buong sanlibutan; at ito'y nangyari sa kapanahunan ni Claudio.","At tumayo ang isa sa kanila na tinatawag na Agabo, at sinabi sa pamamagitan ng Espiritu na magkakaroon ng malaking gutom sa buong daigdig, na nangyari noong panahon ni Claudio."
for which things’ sake cometh the wrath of God upon the sons of disobedience:,Dahil sa mga bagay na ito ay dumarating ang poot ng Diyos sa mga anak ng pagsuway.,Dahil sa mga bagay na ito ay dumarating ang galit ng Diyos sa mga anak na hindi sumasang-ayon.
"And when they saw him, they worshipped him ; but some doubted.","At nang siya'y kanilang makita, ay kanilang sinamba siya. Subalit ang ilan ay nag-alinlangan.","At nang makita nila siya, sila'y sumamba sa kanya, ngunit ang ilan ay nag-aalinlangan."
"He said therefore, Unto what is the kingdom of God like? and whereunto shall I liken it?","Sinabi niya, “Ano ang katulad ng kaharian ng Diyos at sa ano ko ito ihahambing?","Kaya't sinabi niya, Ang kaharian ng Diyos ay katulad ng ano? At kung ano ang aking ikukumpara sa kanya?"
"Because he saith also in another psalm , Thou wilt not give thy Holy One to see corruption.","‘Ikaw ay aking Anak,","Sapagka't sinabi rin niya sa isa pang salmo, Huwag mong ibigay ang iyong Banal na tao na makakita ng pagkawasak."
"And it came to pass when Jesus had finished commanding his twelve disciples, he departed thence to teach and preach in their cities.","Nang matapos pagbilinan ni Jesus ang kanyang labindalawang alagad, umalis siya roon upang magturo at mangaral sa mga bayan nila.","Nang matapos ni Jesus ang mga utos sa kanyang labindalawang alagad, siya'y umalis doon upang magturo at ipangaral sa kanilang mga bayan."
