ceb,en
"Ug ang Ginoo miingon kang Moises,","The Lord said to Moses,"
"Busa gikuha ni Moises ang sungkod gikan sa atubangan sa Ginoo, sumala sa iyang sugo kaniya.","So Moses took the staff from the Lord ’s presence, just as he commanded him."
"Ug mipanaw sila gikan sa Cades ug ang katawhan sa Israel, ang tibuok nga katilingban, miabot sa Bukid sa Hor.",The whole Israelite community set out from Kadesh and came to Mount Hor.
"Ug ang Ginoo miingon kang Moises ug kang Aaron didto sa Bukid sa Hor, sa mga utlanan sa yuta ni Edom,","At Mount Hor, near the border of Edom, the Lord said to Moses and Aaron,"
Dad-a si Aaron ug si Eleasar nga iyang anak ug patungasa sila sa Bukid sa Hor.,Get Aaron and his son Eleazar and take them up Mount Hor.
Ug mipanaw ang katawhan sa Israel ug nagkampo didto sa Obot.,The Israelites moved on and camped at Oboth.
Gikan didto mipanaw sila ug nagkampo didto sa Walog sa Zered.,From there they moved on and camped in the Zered Valley.
"ug ang bakilid sa mga walog nga miabot ngadto sa nahimutangan sa Ar, ug nagpaingon ngadto sa utlanan sa Moab.”",and the slopes of the ravines that lead to the settlement of Ar and lie along the border of Moab.”
"ug gikan sa Matana ngadto sa Nahaliel, ug gikan sa Nahaliel ngadto sa Bamot,","from Mattanah to Nahaliel, from Nahaliel to Bamoth,"
"Unya ang Israel nagpadala ug mga sulugoon ngadto kang Sihon nga hari sa mga Amorihanon ug miingon,",Israel sent messengers to say to Sihon king of the Amorites:
Busa mipuyo ang Israel didto sa yuta sa mga Amorihanon.,So Israel settled in the land of the Amorites.
Ug ang Moab nahadlok pag-ayo sa katawhan kay daghan sila; nalisang ang Moab tungod sa katawhan sa Israel.,"and Moab was terrified because there were so many people. Indeed, Moab was filled with dread because of the Israelites."
"Ug ang Dios miadto kang Balaam ug miingon, “Kinsa ba kining mga tawhana nga uban kanimo?”","God came to Balaam and asked, “Who are these men with you?”"
"Ug si Balaam miingon sa Dios, “Si Balak nga anak ni Zipor, nga hari sa Moab nagpasugo nganhi kanako nga nag-ingon,","Balaam said to God, “Balak son of Zippor, king of Moab, sent me this message:"
Unya si Balak nagsugo na usab ug mga pangulo nga daghan pa ug labaw pa ka dungganan kay kanila.,"Then Balak sent other officials, more numerous and more distinguished than the first."
Busa si Balaam mibangon sa pagkabuntag ug gimonturahan niya ang iyang asno ug miuban sa mga pangulo sa Moab.,"Balaam got up in the morning, saddled his donkey and went with the Moabite officials."
Ug miuban si Balaam kang Balak ug miadto sila sa lungsod sa Kiriat-husot.,Then Balaam went with Balak to Kiriath Huzoth.
Ug si Balak naghalad ug mga baka ug mga karnero ug gipadala niya kang Balaam ug sa mga pangulo nga uban kaniya.,"Balak sacrificed cattle and sheep, and gave some to Balaam and the officials who were with him."
Unsaon nako pagtunglo sa wala tungloha sa Dios? Unsaon nako pagpanghimaraot sa wala panghimaraota sa Ginoo ?,How can I curse those whom God has not cursed? How can I denounce those whom the Lord has not denounced?
"Ug siya mitubag, “Kinahanglan ba nga dili ako magtagad sa pagsulti sa unsay gibutang sa Ginoo sa akong baba?”","He answered, “Must I not speak what the Lord puts in my mouth?”"
"Si Balaam miingon kang Balak, “Tindog dinhi duol sa imong halad nga sunogon samtang ako makigtagbo sa Ginoo didto sa unahan.”","Balaam said to Balak, “Stay here beside your offering while I meet with him over there.”"
"Tan-awa, ako nakadawat ug sugo sa pagpanalangin; ug siya nagpanalangin ug ako dili makabakwi niini.","I have received a command to bless; he has blessed, and I cannot change it."
Ang Dios nagdala kanila gikan sa Ehipto; sila adunay sungay sama sa ihalas nga baka.,God brought them out of Egypt; they have the strength of a wild ox.
"Unya si Balak miingon kang Balaam, “Ayaw gayod sila tungloha o panalangini.”","Then Balak said to Balaam, “Neither curse them at all nor bless them at all!”"
Busa si Balak midala kang Balaam ngadto sa kinatumyan sa Peor nga nagdungaw sa kamingawan.,"And Balak took Balaam to the top of Peor, overlooking the wasteland."
"pagkaanindot sa imong mga tolda, O Jacob, ang imong mga puluy-anan, O Israel!","“How beautiful are your tents, Jacob, your dwelling places, Israel!"
"Ug si Balaam miingon kang Balak, “Wala ba usab ako magsulti sa imong mga sulugoon nga imong gipaadto kanako,","Balaam answered Balak, “Did I not tell the messengers you sent me,"
"Gikan kang Jacob adunay usa nga magmando, ug maglaglag sa nahibilin sa mga siyudad!”",A ruler will come out of Jacob and destroy the survivors of the city.”
Bisan pa niana si Kain gun-obon. Hangtod kanus-a ba nga si Asur magdala kanimo ingon nga bihag?”,yet you Kenites will be destroyed when Ashur takes you captive.”
"Ug siya mibungat sa iyang pakigpulong ug miingon, “Pagkaalaot, kinsa man ang mabuhi sa diha nga buhaton kini sa Dios?",Then he spoke his message: “Alas! Who can live when God does this?
"Apan mangabot ang mga sakayan gikan sa Kitim, ug sakiton nila ang Asur ug ang Eber ug siya usab malaglag.”","Ships will come from the shores of Cyprus; they will subdue Ashur and Eber, but they too will come to ruin.”"
"Unya si Balaam mitindog ug mibalik ngadto sa iyang dapit, ug si Balak usab milakaw.","Then Balaam got up and returned home, and Balak went his own way."
"Apan kadtong mga nangamatay pinaagi sa katalagman, 24,000.","but those who died in the plague numbered 24,000."
"Ug ang Ginoo miingon kang Moises,","The Lord said to Moses,"
"Busa isulti, ‘Tan-awa, naghatag ako kaniya sa akong kasabotan sa pakigdait,",Therefore tell him I am making my covenant of peace with him.
"Ug ang Ginoo miingon kang Moises,","The Lord said to Moses,"
"“Sulonga ninyo ang mga Midianhon ug pamatya sila,",“Treat the Midianites as enemies and kill them.
"Human sa katalagman, ang Ginoo miingon kang Moises ug kang Eleasar nga anak ni Aaron nga pari,","After the plague the Lord said to Moses and Eleazar son of Aaron, the priest,"
"sa kang Hesron, ang panimalay sa mga Hesronhanon; sa kang Carmi, ang panimalay sa mga Carmihanon.","through Hezron, the Hezronite clan; through Karmi, the Karmite clan."
"Kini mao ang mga panimalay sa mga Rubenhanon ug ang ilang gidaghanon 43,730.","These were the clans of Reuben; those numbered were 43,730."
Ug ang anak ni Palu: si Eliab.,"The son of Pallu was Eliab,"
"Bisan pa niana, ang mga kaliwat ni Korah wala mangamatay.","The line of Korah, however, did not die out."
"sa kang Zera, ang panimalay sa mga Zerahanon; sa kang Shaul, ang panimalay sa mga Shaulhanon.","through Zerah, the Zerahite clan; through Shaul, the Shaulite clan."
"Kini mao ang mga panimalay sa mga kaliwat ni Simeon, 22,200.","These were the clans of Simeon; those numbered were 22,200."
"sa kang Osni, ang panimalay sa mga Osnihanon; sa kang Eri, ang panimalay sa mga Erihanon;","through Ozni, the Oznite clan; through Eri, the Erite clan;"
"sa kang Arod, ang panimalay sa mga Arodhanon; sa kang Areli, ang panimalay sa mga Arelihanon.","through Arodi, the Arodite clan; through Areli, the Arelite clan."
"Kini mao ang mga panimalay sa mga kaliwat ni Gad sumala niadtong mga naihap, 40,500.","These were the clans of Gad; those numbered were 40,500."
"Kini mao ang mga panimalay ni Juda sumala niadtong mga naihap, 76,500.","These were the clans of Judah; those numbered were 76,500."
"sa kang Jasub, ang panimalay sa mga Jasubhanon; sa kang Simron, ang panimalay sa mga Simronhanon.","through Jashub, the Jashubite clan; through Shimron, the Shimronite clan."
"Kini mao ang mga panimalay ni Isacar sumala niadtong mga naihap, 64,300.","These were the clans of Issachar; those numbered were 64,300."
"Kini mao ang mga panimalay sa mga Zabulonhanon sumala niadtong mga naihap, 60,500.","These were the clans of Zebulun; those numbered were 60,500."
Ang mga anak ni Jose sumala sa ilang mga panimalay: si Manases ug si Efraim.,The descendants of Joseph by their clans through Manasseh and Ephraim were:
"ug sa kang Arsiel, ang panimalay sa mga Arsielhanon; ug sa kang Sekem, ang panimalay sa mga Sekemhanon;","through Asriel, the Asrielite clan; through Shechem, the Shechemite clan;"
"ug sa kang Semida, ang panimalay sa mga Semidahanon; ug sa kang Hefer, ang panimalay sa mga Heferhanon.","through Shemida, the Shemidaite clan; through Hepher, the Hepherite clan."
"Kini mao ang mga panimalay ni Manases ug ang mga naihap, 52,700.","These were the clans of Manasseh; those numbered were 52,700."
"Ug kini mao ang mga kaliwat ni Sutela: sa kang Eran, ang panimalay sa mga Eranhanon.","These were the descendants of Shuthelah: through Eran, the Eranite clan."
"sa kang Sefufam, ang panimalay sa mga Sefufamhanon; sa kang Hufam, ang panimalay sa mga Hufamhanon.","through Shupham, the Shuphamite clan; through Hupham, the Huphamite clan."
"Kini mao ang mga kaliwat ni Benjamin sumala sa ilang mga panimalay, ug ang ilang gidaghanon, 45,600.","These were the clans of Benjamin; those numbered were 45,600."
"Ang tanang mga panimalay sa mga Suhamhanon, sumala sa mga naihap, 64,400.","All of them were Shuhamite clans; and those numbered were 64,400."
"Sa mga anak ni Beria: sa kang Heber, ang panimalay sa mga Heberhanon; sa kang Malkiel, ang panimalay sa mga Malkielhanon.","and through the descendants of Beriah: through Heber, the Heberite clan; through Malkiel, the Malkielite clan."
Ug ang ngalan sa anak nga babaye ni Aser mao si Sera.,(Asher had a daughter named Serah.)
"Kini mao ang mga panimalay sa mga kaliwat ni Aser sumala niadtong mga naihap, 53,400.","These were the clans of Asher; those numbered were 53,400."
"sa kang Jeser, ang panimalay sa mga Jeserhanon; sa kang Silem, ang panimalay sa mga Silemhanon.","through Jezer, the Jezerite clan; through Shillem, the Shillemite clan."
"Kini mao ang mga panimalay ni Neftali sumala sa ilang mga panimalay ug ang ilang gidaghanon, 45,400.","These were the clans of Naphtali; those numbered were 45,400."
"Kini mao ang gidaghanon sa katawhan sa Israel, 601,730.","The total number of the men of Israel was 601,730."
"Ug ang Ginoo miingon kang Moises,","The Lord said to Moses,"
"“Pinaagi niini, ang yuta bahinon ingon nga usa ka panulondon sumala sa gidaghanon sa mga ngalan.",“The land is to be allotted to them as an inheritance based on the number of names.
"Ug kang Aaron nangatawo si Nadab, si Abihu, si Eleasar ug si Itamar.","Aaron was the father of Nadab and Abihu, Eleazar and Ithamar."
Apan si Nadab ug si Abihu nangamatay sa diha nga mihalad sila ug dili balaan nga kalayo sa atubangan sa Ginoo.,But Nadab and Abihu died when they made an offering before the Lord with unauthorized fire.)
Busa gidala ni Moises ang ilang gipangayo sa atubangan sa Ginoo.,"So Moses brought their case before the Lord ,"
"Ug ang Ginoo miingon kang Moises,","and the Lord said to him,"
"Ug kon siya walay anak nga babaye, ihatag ninyo ang iyang panulondon ngadto sa iyang mga igsoon nga lalaki.","If he has no daughter, give his inheritance to his brothers."
"Ug kon siya walay mga igsoon nga lalaki, ihatag ninyo ang iyang panulondon ngadto sa mga igsoon nga lalaki sa iyang amahan.","If he has no brothers, give his inheritance to his father’s brothers."
"Ug sa diha nga imong makita kini, matipon usab ikaw ngadto sa imong katawhan, ingon nga si Aaron nga imong igsoon gitipon,","After you have seen it, you too will be gathered to your people, as your brother Aaron was,"
"Unya si Moises miingon sa Ginoo,","Moses said to the Lord ,"
Ug magbutang ikaw sa uban nimong kagahom sa ibabaw niya aron ang tibuok nga katilingban sa katawhan sa Israel motuman kaniya.,Give him some of your authority so the whole Israelite community will obey him.
"Ug ang Ginoo miingon kang Moises,","The Lord said to Moses,"
"Ang usa ka nating karnero ihalad nimo sa buntag, ug ang usa usab ka nating karnero ihalad nimo sa pagkakilomkilom.","Offer one lamb in the morning and the other at twilight,"
“Sa ikanapulo ug upat nga adlaw sa unang bulan mao ang Pagsaylo sa Ginoo .,“ ‘On the fourteenth day of the first month the Lord ’s Passover is to be held.
"Sa unang adlaw himoon ang usa ka balaan nga panagtigom, dili kamo mabuhat ug bug-at nga buluhaton.",On the first day hold a sacred assembly and do no regular work.
"usa ka ikanapulo nga bahin ang inyong ihalad alang sa matag usa, sa pito ka nating karnero","and with each of the seven lambs, one-tenth."
Ihalad nimo kini gawas sa halad nga sunogon sa buntag nga mao ang dayon nga halad nga sunogon.,Offer these in addition to the regular morning burnt offering.
Ug sa ikapito nga adlaw himoon ninyo ang usa ka balaan nga panagtigom; dili kamo magbuhat ug bug-at nga buluhaton.,On the seventh day hold a sacred assembly and do no regular work.
"ug usa ka ikanapulo nga bahin alang sa matag pito ka nating karnero,","and with each of the seven lambs, one-tenth."
"ug usa ka ikanapulo nga bahin sa matag usa sa pito ka nating karnero,","and with each of the seven lambs, one-tenth."
"usa ka ikanapulo nga bahin alang sa matag usa sa pito ka nating karnero,","and with each of the seven lambs, one-tenth."
"ug usab usa ka ikanapulo nga bahin alang sa matag usa sa napulo ug upat ka nating karnero,","and with each of the fourteen lambs, one-tenth."
"“Sa ikawalo nga adlaw maghimo kamo ug balaan nga panagtigom, dili kamo magbuhat ug bug-at nga buluhaton.",“ ‘On the eighth day hold a closing special assembly and do no regular work.
Ug si Moises misulti sa katawhan sa Israel sumala sa tanan nga sugo sa Ginoo kang Moises.,Moses told the Israelites all that the Lord commanded him.
"Ug si Moises miingon sa mga pangulo sa mga banay sa katawhan sa Israel, “Kini mao ang butang nga gisugo sa Ginoo .",Moses said to the heads of the tribes of Israel: “This is what the Lord commands:
"Ang Ginoo miingon kang Moises,","The Lord said to Moses,"
"“Panimasli ang mga Midianhon tungod sa katawhan sa Israel. Human niana, matipon ikaw ngadto sa imong katawhan.”","“Take vengeance on the Midianites for the Israelites. After that, you will be gathered to your people.”"
Magpadala ikaw ug usa ka libo gikan sa matag banay sa Israel ngadto sa panggubatan.”,Send into battle a thousand men from each of the tribes of Israel.”
"Busa dihay gipaadto gikan sa linibo sa Israel, usa ka libo gikan sa matag banay, 12,000 ang nasangkapan alang sa gubat.","So twelve thousand men armed for battle, a thousand from each tribe, were supplied from the clans of Israel."
"Ug nakiggubat sila batok sa Midian, sumala sa gisugo sa Ginoo kang Moises, ug gipatay nila ang tanang lalaki.","They fought against Midian, as the Lord commanded Moses, and killed every man."
"Gisunog nila ang tanang kalungsoran sa mga dapit diin sila magpuyo ug ang tanan nilang mga kampo,","They burned all the towns where the Midianites had settled, as well as all their camps."
"ug gidala nila ang tanan nga inilog ug ang tanan nga dinakpan, mga tawo ug mga mananap.","They took all the plunder and spoils, including the people and animals,"
"Si Moises miingon kanila, “Gipasagdan ba ninyo nga mabuhi ang tanang mga babaye?",“Have you allowed all the women to live?” he asked them.
"Ang Ginoo miingon kang Moises,","The Lord said to Moses,"
"ug bahina sa duha ka bahin ang mga dinakpan, taliwala sa mga manggugubat nga miadto sa gubat ug sa tibuok nga katilingban.",Divide the spoils equally between the soldiers who took part in the battle and the rest of the community.
"Kuhaa kini gikan sa katunga nila ug ihatag kang Eleasar nga pari, ingon nga usa ka halad ngadto sa Ginoo.",Take this tribute from their half share and give it to Eleazar the priest as the Lord ’s part.
Ug mibuhat si Moises ug si Eleasar nga pari sumala sa gisugo sa Ginoo kang Moises.,So Moses and Eleazar the priest did as the Lord commanded Moses.
"Ug si Moises ug si Eleasar nga pari midawat sa bulawan gikan kanila, ang tanang alahas nga hinimo.",Moses and Eleazar the priest accepted from them the gold—all the crafted articles.
Kay ang mga manggugubat nakasakmit man ang matag usa alang sa iyang kaugalingon.,Each soldier had taken plunder for himself.
Ug ngano nga luyahon man ninyo ang kasingkasing sa katawhan sa Israel sa pagtabok ngadto sa yuta nga gihatag sa Ginoo kanila?,Why do you discourage the Israelites from crossing over into the land the Lord has given them?
"Mao kini ang gibuhat sa inyong katigulangan, sa diha nga ako nagpadala kanila gikan sa Kades-barnea aron sa pagtan-aw sa yuta.",This is what your fathers did when I sent them from Kadesh Barnea to look over the land.
"Ug ang kasuko sa Ginoo misilaob niadtong adlawa ug siya nanumpa nga nag-ingon,",The Lord ’s anger was aroused that day and he swore this oath:
"Ug ang mga kaliwat ni Gad mitukod sa Dibon, sa Atarot, sa Aroer,","The Gadites built up Dibon, Ataroth, Aroer,"
"sa Atrot-sofan, sa Jaser, sa Jogbeha,","Atroth Shophan, Jazer, Jogbehah,"
"sa Bet-nimra ug sa Bet-haran, mga siyudad nga kinutaan ug may mga toril alang sa mga karnero.","Beth Nimrah and Beth Haran as fortified cities, and built pens for their flocks."
"Ug ang mga kaliwat ni Ruben mitukod sa Hesbon, sa Eleale, sa Kiriataim,","And the Reubenites rebuilt Heshbon, Elealeh and Kiriathaim,"
Ug si Moises mihatag sa Gilead ngadto kang Makir nga anak ni Manases ug siya mipuyo didto.,"So Moses gave Gilead to the Makirites, the descendants of Manasseh, and they settled there."
"Ug si Noba miadto ug gikuha ang Kenat ug ang mga balangay niini ug ginganlan kini ug Noba, sunod sa iyang ngalan.",And Nobah captured Kenath and its surrounding settlements and called it Nobah after himself.
Busa ang katawhan sa Israel mipanaw gikan sa Rameses ug nagkampo didto sa Sucot.,The Israelites left Rameses and camped at Sukkoth.
Ug mipanaw sila gikan sa Sucot ug nagkampo didto sa Etam dapit sa utlanan sa kamingawan.,"They left Sukkoth and camped at Etham, on the edge of the desert."
"Ug mibiya sila gikan sa Etam ug namalik ngadto sa Pi-hahirot, sa silangan sa Baal-sefon ug nagkampo sila atbang sa Migdol.","They left Etham, turned back to Pi Hahiroth, to the east of Baal Zephon, and camped near Migdol."
Unya mibiya sila gikan sa Elim ug nagkampo sa daplin sa Dagat nga Pula.,They left Elim and camped by the Red Sea.
"Unya mibiya sila gikan sa Dagat nga Pula, ug nagkampo didto sa kamingawan sa Sin.",They left the Red Sea and camped in the Desert of Sin.
Unya mibiya sila gikan sa kamingawan sa Sin ug nagkampo didto sa Dofka.,They left the Desert of Sin and camped at Dophkah.
Unya mibiya sila gikan sa Dofka ug nagkampo didto sa Alus.,They left Dophkah and camped at Alush.
Unya mibiya sila gikan sa Alus ug nagkampo didto sa Refidim diin walay tubig nga mainom ang katawhan.,"They left Alush and camped at Rephidim, where there was no water for the people to drink."
"Ug ang Ginoo miingon kang Moises didto sa kapatagan sa Moab, duol sa Jordan sa Jerico,","On the plains of Moab by the Jordan across from Jericho the Lord said to Moses,"
"“Sultihi ang katawhan sa Israel: Sa diha nga kamo manabok sa Jordan ngadto sa yuta sa Canaan,","“Speak to the Israelites and say to them: ‘When you cross the Jordan into Canaan,"
ug panag-iyahon ninyo ang yuta ug magpuyo didto kay gihatag na nako ang yuta aron inyong panag-iyahon.,"Take possession of the land and settle in it, for I have given you the land to possess."
Ug akong buhaton nganha kaninyo ang sama sa akong gihunahuna nga buhaton kanila.”,And then I will do to you what I plan to do to them.’ ”
"Ang Ginoo miingon kang Moises,","The Lord said to Moses,"
ug ang utlanan moliko gikan sa Asmon ngadto sa sapa sa Ehipto ug ang kinutoban niini adto sa Dagat.,"where it will turn, join the Wadi of Egypt and end at the Mediterranean Sea."
“Ug kini mao ang inyong utlanan dapit sa amihanan. Gikan sa Dakong Dagat ilatid ang inyong linya ngadto sa bukid sa Hor.,"“ ‘For your northern boundary, run a line from the Mediterranean Sea to Mount Hor"
Gikan sa bukid sa Hor timan-an ninyo hangtod sa agianan sa Hamat ug ang tumoy sa utlanan adto sa Sedad.,"and from Mount Hor to Lebo Hamath. Then the boundary will go to Zedad,"
“Ug timan-an ninyo ang inyong utlanan dapit sa silangan gikan sa Hazar-enan ngadto sa Sefam,"“ ‘For your eastern boundary, run a line from Hazar Enan to Shepham."
"Ug ang Ginoo miingon kang Moises,","The Lord said to Moses,"
Magkuha kamo ug tagsa ka pangulo sa matag banay aron sa pagbahin sa yuta ingon nga panulundon.,And appoint one leader from each tribe to help assign the land.
Mao kini sila ang gisugo sa Ginoo sa pagbahin sa panulundon ngadto sa mga katawhan sa Israel didto sa yuta sa Canaan.”,These are the men the Lord commanded to assign the inheritance to the Israelites in the land of Canaan.
"Ang Ginoo miingon kang Moises didto sa kapatagan sa Moab duol sa Jordan dapit sa Jerico,","On the plains of Moab by the Jordan across from Jericho, the Lord said to Moses,"
Ang tanan nga mga siyudad nga inyong ihatag ngadto sa mga Levihanon 48 uban sa mga pasibsibanan niini.,"In all you must give the Levites forty-eight towns, together with their pasturelands."
"Ug ang Ginoo miingon kang Moises,",Then the Lord said to Moses:
"“Sultihi ang katawhan sa Israel: Sa diha nga motabok kamo sa Jordan ngadto sa yuta sa Canaan,","“Speak to the Israelites and say to them: ‘When you cross the Jordan into Canaan,"
"Ug ang mga siyudad nga inyong ihatag, unom ka siyudad nga dalangpanan.",These six towns you give will be your cities of refuge.
"Ug kon siya motukmod kaniya tungod sa pagdumot, o manglabay pinaagi sa pagpangatang, nga sa ingon niana mamatay kini,",If anyone with malice aforethought shoves another or throws something at them intentionally so that they die
"Apan kon ang mamumuno sa bisan unsang panahona molakaw gawas sa utlanan sa siyudad nga dalangpanan diin siya midangop,",“ ‘But if the accused ever goes outside the limits of the city of refuge to which they fled
"Dugang pa, ayaw kamo pagdawat ug lukat alang sa kinabuhi sa usa ka mamumuno nga sad-an tungod sa pagpatay, siya patyon gayod.","“ ‘Do not accept a ransom for the life of a murderer, who deserves to die. They are to be put to death."
Ang grasya ug kalinaw gikan sa Dios nga atong Amahan ug sa Ginoong Jesu-Cristo maanaa kaninyo.,Grace and peace to you from God our Father and the Lord Jesus Christ.
"Sa kanunay nagpasalamat ako sa akong Dios sa diha nga maghisgot ako kanimo sa akong mga pag-ampo,","I always thank my God as I remember you in my prayers,"
kay nakadungog ako mahitungod sa imong gugma ug pagtuo nga imong nabatonan ngadto sa Ginoong Jesus ug sa tanang balaan.,because I hear about your love for all his holy people and your faith in the Lord Jesus.
"Busa, bisan tuod ug maisogon ako diha kang Cristo sa pagsugo kanimo sa gikinahanglan nimong buhaton,","Therefore, although in Christ I could be bold and order you to do what you ought to do,"
"Kaniadto siya walay pulos alang kanimo, apan karon siya mapuslanon na alang kanimo ug kanako.","Formerly he was useless to you, but now he has become useful both to you and to me."
"Gipabalik nako siya nganha kanimo, uban gayod sa akong kasingkasing.",I am sending him—who is my very heart—back to you.
"Tingali mao kini ang hinungdan nga siya gibulag una kanimo sa makadiyot, aron nga sa dayon mahiuli siya kanimo,",Perhaps the reason he was separated from you for a little while was that you might have him back forever—
"Busa kon giisip man nimo ako ingon nga kauban, dawata siya sama sa imong pagdawat kanako.","So if you consider me a partner, welcome him as you would welcome me."
"Kon siya nakasala man kanimo o nakautang, paningla kini kanako.","If he has done you any wrong or owes you anything, charge it to me."
"Si Epafras nga akong kaubang binilanggo diha kang Cristo Jesus, nangumosta kanimo,","Epaphras, my fellow prisoner in Christ Jesus, sends you greetings."
"ug ingon man usab sila si Marcos, Aristarchus, Demas ug si Lucas nga akong mga kaubang magbubuhat.","And so do Mark, Aristarchus, Demas and Luke, my fellow workers."
Ang grasya sa Ginoong Jesu-Cristo mag-uban sa inyong espiritu.,The grace of the Lord Jesus Christ be with your spirit.
Ang grasya maanaa kaninyo ug ang kalinaw gikan sa Dios nga atong Amahan ug sa Ginoong Jesu-Cristo.,Grace and peace to you from God our Father and the Lord Jesus Christ.
Gipasalamatan nako ang akong Dios diha sa tanan nakong paghandom kaninyo.,I thank my God every time I remember you.
"Sa tanan nakong pagpangamuyo alang kaninyong tanan, ako sa kanunay nag-ampo uban sa kalipay,","In all my prayers for all of you, I always pray with joy"
mapasalamaton tungod sa inyong pagpakig-ambit diha sa Maayong Balita sukad sa unang adlaw hangtod karon.,"because of your partnership in the gospel from the first day until now,"
"Kay ang Dios mao ang akong saksi, nga ako gimingaw gayod kaninyong tanan uban sa pagbati ni Cristo Jesus.",God can testify how I long for all of you with the affection of Christ Jesus.
"aron kamo mouyon sa unsay labing maayo, ug magmaputli ug dili masaway alang sa adlaw ni Cristo,","so that you may be able to discern what is best and may be pure and blameless for the day of Christ,"
"puno sa mga bunga sa pagkamatarong pinaagi kang Jesu-Cristo, alang sa himaya ug pagdayeg sa Dios.",filled with the fruit of righteousness that comes through Jesus Christ—to the glory and praise of God.
"Buot nako nga masayod kamo, mga igsoon, nga ang nahitabo kanako nakahimo hinuon sa pagpauswag sa Maayong Balita,","Now I want you to know, brothers and sisters, that what has happened to me has actually served to advance the gospel."
"Kay alang kanako ang pagkinabuhi mao si Cristo, ug ang pagkamatay maoy pagdaog.","For to me, to live is Christ and to die is gain."
"Ako napiit taliwala sa duha. Ang akong tinguha mao unta ang pagbiya ug makig-uban kang Cristo, kay kini labawng maayo.","I am torn between the two: I desire to depart and be with Christ, which is better by far;"
Apan ang pagpabilin diha sa unod labaw nga gikinahanglan tungod kaninyo.,but it is more necessary for you that I remain in the body.
"Batoni kining hunahunaa diha kaninyo nga nabatonan ninyo diha kang Cristo Jesus,","In your relationships with one another, have the same mindset as Christ Jesus:"
"aron nga diha sa ngalan ni Jesus ang tanang tawo moluhod didto sa langit, dinhi sa yuta ug sa ilalom sa yuta,","that at the name of Jesus every knee should bow, in heaven and on earth and under the earth,"
ug ang tanang dila magsugid nga Ginoo si Jesu-Cristo alang sa pagdayeg sa Dios nga Amahan.,"and every tongue acknowledge that Jesus Christ is Lord, to the glory of God the Father."
"kay ang Dios mao ang naglihok diha kaninyo, sa pagbuot ug sa pagbuhat alang sa iyang ikahimuot.",for it is God who works in you to will and to act in order to fulfill his good purpose.
"Buhata ninyo ang tanang butang sa walay pagbagulbol o pagpakiglalais,","Do everything without grumbling or arguing,"
"Sa ingon, kinahanglang maglipay usab kamo ug maglipay uban kanako.",So you too should be glad and rejoice with me.
Kay walay lain nga sama kanako ug hunahuna nga sa tinuod mahangawa alang kaninyo.,"I have no one else like him, who will show genuine concern for your welfare."
"Silang tanan nagpangita sa mga butang sa ilang kaugalingon, dili sa mga butang ni Jesu-Cristo.","For everyone looks out for their own interests, not those of Jesus Christ."
"Busa naglaom ako sa pagpadala dayon kaniya sa dihang masuta na nako kon unsa ang mahitabo kanako,","I hope, therefore, to send him as soon as I see how things go with me."
ug ako nagsalig sa Ginoo nga sa dili madugay moanha usab ako.,And I am confident in the Lord that I myself will come soon.
"Busa dawata siya ninyo diha sa Ginoo uban sa tanang kalipay ug pasidunggi ninyo ang maong mga tawo,","So then, welcome him in the Lord with great joy, and honor people like him,"
"Apan bisan unsang kadaogan nga akong naangkon, kini akong giisip nga kapildihan tungod kang Cristo.",But whatever were gains to me I now consider loss for the sake of Christ.
"aron nga kon mahimo, akong makab-ot ang pagkabanhaw gikan sa mga patay.","and so, somehow, attaining to the resurrection from the dead."
Mao lamang nga kinahanglang magkinabuhi kita sumala sa ato nang nakab-ot.,Only let us live up to what we have already attained.
Akong gihangyo si Euodia ug si Sintique nga magkauyon diha sa Ginoo.,I plead with Euodia and I plead with Syntyche to be of the same mind in the Lord.
"Paglipay kamo kanunay diha sa Ginoo; usbon nako pag-ingon, paglipay kamo.",Rejoice in the Lord always. I will say it again: Rejoice!
Ang inyong pagkamapailobon ipaila ninyo sa tanang mga tawo. Ang Ginoo duol na.,Let your gentleness be evident to all. The Lord is near.
Mahimo nako ang tanang butang diha kaniya nga naglig-on kanako.,I can do all this through him who gives me strength.
Hinuon maayo ang inyong gihimo sa inyong pagpakig-ambit sa akong kaguol.,Yet it was good of you to share in my troubles.
"kay bisan gani didto sa Tesalonica, nagpadala man kamo kanako sa akong mga gikinahanglan sa makausa ug makaduha.","for even when I was in Thessalonica, you sent me aid more than once when I was in need."
Dili nga nagtinguha ako sa gasa kondili nagtinguha sa bunga nga nadugang sa inyong kaayohan.,Not that I desire your gifts; what I desire is that more be credited to your account.
"Ug ang akong Dios magsangkap sa tanan ninyong kinahanglanon sumala sa iyang kadato, sa himaya diha kang Cristo Jesus.",And my God will meet all your needs according to the riches of his glory in Christ Jesus.
Ngadto sa atong Dios ug Amahan ang himaya hangtod sa kahangtoran. Amen.,To our God and Father be glory for ever and ever. Amen.
Ipangumosta ako sa tanang balaan diha kang Cristo Jesus. Ang mga igsoon nga ania uban kanako nangumosta kaninyo.,Greet all God’s people in Christ Jesus. The brothers and sisters who are with me send greetings.
"Ang tanang balaan ilabi na sa mga sakop sa panimalay ni Cesar, nangumosta kaninyo.","All God’s people here send you greetings, especially those who belong to Caesar’s household."
