en	tl
So Moses went out and told the people the LORD ’s words. He assembled seventy men from the people’s elders and placed them around the tent.	Kaya't si Moises ay lumabas, at sinabi sa bayan ang mga salita ng Panginoon . Siya'y nagtipon ng pitumpung lalaki sa matatanda sa bayan at kanyang pinatayo sa palibot ng tolda.
The LORD descended in a cloud, spoke to him, and took some of the spirit that was on him and placed it on the seventy elders. When the spirit rested on them, they prophesied, but only this once.	At ang Panginoon ay bumaba sa ulap at nagsalita sa kanya; at kumuha sa espiritung nasa kanya at isinalin sa pitumpung matatanda at nangyari, na nang bumaba sa kanila ang espiritu ay nagpropesiya sila. Ngunit hindi na nila iyon ginawa muli.
Two men had remained in the camp, one named Eldad and the second named Medad, and the spirit rested on them. They were among those registered, but they hadn’t gone out to the tent, so they prophesied in the camp.	Ngunit naiwan ang dalawang lalaki sa kampo; ang pangalan ng isa ay Eldad at ang isa ay Medad at ang espiritu ay bumaba sa kanila. Sila'y kabilang sa nakatala, ngunit hindi lumabas sa tolda kaya't sila'y nagpropesiya sa kampo.
A young man ran and told Moses, “Eldad and Medad are prophesying in the camp.”	Tumakbo ang isang binata at nagsabi kay Moises, “Sina Eldad at Medad ay nagsalita ng propesiya sa kampo.”
Joshua, Nun’s son and Moses’ assistant since his youth, responded, “My master Moses, stop them!”	Si Josue na anak ni Nun, na lingkod ni Moises, na isa sa kanyang mga piling lalaki ay sumagot, “Aking panginoong Moises, pagbawalan mo sila!”
Moses said to him, “Are you jealous for my sake? If only all the LORD ’s people were prophets with the LORD placing his spirit on them!”	Ngunit sinabi ni Moises sa kanya, “Ikaw ba'y naninibugho para sa akin? Mangyari nawa na ang buong bayan ng Panginoon ay maging propeta na ilagay sa kanila ng Panginoon ang kanyang espiritu!”
Moses and Israel’s elders were assembled in the camp.	At bumalik sa kampo si Moises at ang matatanda sa Israel.
A wind from the LORD blew up and brought quails from the sea. It let them fall by the camp, about a day’s journey all around the camp and about three feet deep on the ground.	At lumabas ang isang hangin galing sa Panginoon , at ito'y nagdala ng mga pugo mula sa dagat, at pinalapag sa kampo na may isang araw lakarin sa dakong ito, at isang araw lakarin sa kabilang dako sa palibot ng kampo, mga dalawang siko ang kapal sa ibabaw ng lupa.
Then the people arose and gathered the quail all that day, all night, and all the next day. The least collected was ten homers, and they laid them out around the camp.	Ang bayan ay nakatindig sa buong araw na iyon at sa buong gabi, at sa buong ikalawang araw, at nanghuli ng mga pugo. Yaong kaunti ang natipon ay nakatipon ng sampung omer at kanilang ikinalat para sa kanila sa buong palibot ng kampo.
While the meat was still between their teeth and not yet consumed, the LORD ’s anger blazed against the people. The LORD struck the people with a very great punishment.	Ngunit samantalang ang karne ay nasa kanilang mga ngipin pa bago ito naubos ay nagningas ang galit ng Panginoon laban sa bayan at pinatay ng Panginoon ang mga tao ng matinding salot.
The name of that place was called Kibroth-hattaavah, because there they buried the people who had the craving.	Kaya't ang pangalan ng dakong iyon ay tinawag na Kibrot-hataava, sapagkat doon nila inilibing ang bayang nagkaroon ng masidhing pananabik.
When they were in Hazeroth, Miriam and Aaron criticized Moses on account of the Cushite woman whom he had married—for he had married a Cushite woman.	Sina Miriam at Aaron ay nagsalita laban kay Moises dahil sa babaing Cusita na kanyang napangasawa (sapagkat talagang nag-asawa siya ng isang babaing Cusita).
They said, “Has the LORD spoken only through Moses? Hasn’t he also spoken through us?” The LORD heard it.	At kanilang sinabi, “Ang Panginoon ba'y nagsasalita sa pamamagitan lamang ni Moises? Hindi ba nagsalita rin naman siya sa pamamagitan natin?” At narinig ito ng Panginoon .
Now the man Moses was humble, more so than anyone on earth.	Ang lalaki ngang si Moises ay napakaamo, higit kaysa lahat ng lalaki sa ibabaw ng lupa.
Immediately, the LORD said to Moses, Aaron, and Miriam, “You three go out to the meeting tent.” So the three of them went out.	At sinabi agad ng Panginoon kina Moises, Aaron at Miriam, “Lumabas kayong tatlo patungo sa toldang tipanan.” At silang tatlo ay lumabas.
Then the LORD descended in a column of cloud, stood at the entrance of the tent, and called to Aaron and Miriam. The two of them came forward.	Ang Panginoon ay bumaba sa isang haliging ulap, at tumayo sa pintuan ng tolda, at tinawag sina Aaron at Miriam at sila'y kapwa lumapit.
He said, “Listen to my words: If there is a prophet of the LORD among you, I make myself known to him in visions. I speak to him in dreams.	At kanyang sinabi, “Pakinggan ninyo ngayon ang aking mga salita. Kung mayroon sa gitna ninyo na isang propeta, akong Panginoon ay magpapakilala sa kanya sa pangitain, at kakausapin ko siya sa panaginip.
But not with my servant Moses. He has proved to be reliable with all my household.	Ang aking lingkod na si Moises ay hindi gayon; ipinagkatiwala ko sa kanya ang aking buong sambahayan.
I speak with him face-to-face, visibly, not in riddles. He sees the LORD ’s form. So why aren’t you afraid to criticize my servant Moses?”	Sa kanya'y nakikipag-usap ako nang harapan, nang maliwanag, at hindi sa malabong salitaan; at ang anyo ng Panginoon ay kanyang nakikita. Bakit hindi kayo natakot na magsalita laban sa aking lingkod na si Moises?”
The LORD ’s anger blazed against them, and they went back.	Ang galit ng Panginoon ay nag-alab laban sa kanila; at siya'y umalis.
When the cloud went away from over the tent, Miriam suddenly developed a skin disease flaky like snow. Aaron turned toward Miriam and saw her skin disease.	Nang ang ulap ay lumayo sa tolda, si Miriam ay naging ketongin na kasimputi ng niyebe. Tiningnan ni Aaron si Miriam, at nakita na ito'y ketongin.
Then Aaron said to Moses, “Oh, my master, please don’t punish us for the sin that we foolishly committed.	At sinabi ni Aaron kay Moises, “O panginoon ko, huwag mo kaming parusahan, sapagkat gumawa kaming may kahangalan, at kami ay nagkasala.
Please don’t let her be like the stillborn, whose flesh is half eaten as it comes out of the mother’s womb.”	Huwag mong itulot sa kanya, isinasamo ko sa iyo, na maging parang isang patay na naagnas ang kalahati ng kanyang laman paglabas sa tiyan ng kanyang ina.”
So Moses cried to the LORD , “God, please heal her!”	At tumawag si Moises sa Panginoon , “Pagalingin mo siya, O Diyos, ipinapakiusap ko sa iyo.”
The LORD said to Moses, “If her father had spit in her face, would she not be shamed for seven days? Let her be shut out of the camp for seven days, and afterward she will be brought back.”	Sinabi ng Panginoon kay Moises, “Kung siya'y niluraan ng kanyang ama sa kanyang mukha, hindi ba niya dadalhin ang kanyang kahihiyan nang pitong araw? Kulungin siyang pitong araw sa labas ng kampo, at pagkatapos ay madadala siyang muli sa loob.”
So they shut Miriam out of the camp seven days. And the people didn’t march until Miriam was brought back.	Si Miriam ay pitong araw na kinulong sa labas ng kampo at ang bayan ay hindi umalis upang maglakbay hanggang si Miriam ay nadalang muli sa loob.
Afterward the people marched from Hazeroth, and they camped in the Paran desert.	Pagkatapos nito ay naglakbay ang bayan mula sa Haserot, at nagkampo sa ilang ng Paran.
The LORD spoke to Moses:	At nagsalita ang Panginoon kay Moises, na sinasabi,
Send out men to explore the land of Canaan, which I’m giving to the Israelites. Send one man from each ancestral tribe, each a chief among them.	“Magsugo ka ng mga lalaki upang lihim na siyasatin ang lupain ng Canaan, na aking ibibigay sa mga anak ni Israel. Isang lalaki sa bawat isa sa mga lipi ng kanilang mga ninuno ay susuguin ninyo, na bawat isa'y pinuno sa kanila.”
So Moses sent them out from the Paran desert according to the LORD ’s command. All the men were leaders among the Israelites.	Kaya't sinugo sila ni Moises mula sa ilang ng Paran ayon sa utos ng Panginoon . Silang lahat ay mga lalaking pinuno sa mga anak ni Israel.
These are their names: from the tribe of Reuben, Shammua, Zaccur’s son;	At ito ang kanilang mga pangalan: mula sa lipi ni Ruben ay si Samua na anak ni Zacur;
from the tribe of Simeon, Shaphat, Hori’s son;	mula sa lipi ni Simeon ay si Shafat na anak ni Hori;
from the tribe of Judah, Caleb, Jephunneh’s son;	mula sa lipi ni Juda ay si Caleb na anak ni Jefone;
from the tribe of Issachar, Igal, Joseph’s son;	mula sa lipi ni Isacar ay si Igal na anak ni Jose;
from the tribe of Ephraim, Hoshea, Nun’s son;	mula sa lipi ni Efraim ay si Hosheas na anak ni Nun;
from the tribe of Benjamin, Palti, Raphu’s son;	mula sa lipi ni Benjamin ay si Palti na anak ni Rafu;
from the tribe of Zebulun, Gaddiel, Sodi’s son;	mula sa lipi ni Zebulon ay si Gadiel na anak ni Sodi;
from the tribe of Joseph: from the tribe of Manasseh, Gaddi, Susi’s son;	mula sa lipi ni Jose, samakatuwid ay sa lipi ni Manases ay si Gaddi na anak ni Susi;
from the tribe of Dan, Ammiel, Gemalli’s son;	mula sa lipi ni Dan ay si Amiel na anak ni Gemalli;
from the tribe of Asher, Sethur, Michael’s son;	mula sa lipi ni Aser ay si Sethur na anak ni Micael;
from the tribe of Naphtali, Nahbi, Vophsi’s son;	mula sa lipi ni Neftali ay si Nahabi na anak ni Vapsi;
from the tribe of Gad, Geuel, Machi’s son.	mula sa lipi ni Gad ay si Geuel na anak ni Maci.
These are the names of the men whom Moses sent out to explore the land. Moses changed the name of Hoshea, Nun’s son, to Joshua.	Ito ang mga pangalan ng mga lalaki na isinugo ni Moises upang lihim na siyasatin ang lupain. At tinawag ni Moises na Josue si Hosheas na anak ni Nun.
When Moses sent them out to explore the land of Canaan, he said to them, “Go up there into the arid southern plain and into the mountains.	Isinugo sila ni Moises upang lihim na siyasatin ang lupain ng Canaan at sinabi sa kanila, “Umakyat kayo sa Negeb at umakyat kayo sa mga kaburulan.
You must inspect the land. What is it like? Are the people who live in it strong or weak, few or many?	Tingnan ninyo kung ano ang lupain, at ang mga taong naninirahan doon, kung sila'y malakas o mahina, kung sila'y kaunti o marami;
Is the land in which they live good or bad? Are the towns in which they live camps or fortresses?	at kung ano ang lupain na kanilang tinatahanan, kung mabuti o masama; at kung ano ang mga lunsod na kanilang tinatahanan, kung sa mga kampo o sa mga may pader,
Is the land rich or poor? Are there trees in it or not? Be courageous and bring back the land’s fruit.” It was the season of the first ripe grapes.	at kung ang lupain ay mataba o payat, kung mayroong kahoy o wala. Magpakatapang kayo at magdala kayo rito ng mga bunga ng lupain.” Ang panahong iyon ay panahon ng mga unang hinog na ubas.
They went up and explored the land from the Zin desert to Rehob, near Lebo-hamath.	Kaya't sila'y umakyat, at kanilang lihim na siniyasat ang lupain mula sa ilang ng Zin hanggang sa Rehob, sa pagpasok sa Hamat.
The entire community raised their voice and the people wept that night.	Kaya't ang buong kapulungan ay sumigaw nang malakas; at ang taong-bayan ay umiyak nang gabing iyon.
All the Israelites criticized Moses and Aaron. The entire community said to them, “If only we had died in the land of Egypt or if only we had died in this desert!	At nagreklamo ang lahat ng mga anak ni Israel laban kina Moises at Aaron. Sinabi sa kanila ng buong sambayanan, “Namatay na sana tayo sa lupain ng Ehipto! O kaya'y namatay na sana tayo sa ilang na ito!
Why is the LORD bringing us to this land to fall by the sword? Our wives and our children will be taken by force. Wouldn’t it be better for us to return to Egypt?”	Bakit kaya tayo dinala ng Panginoon sa lupaing ito, upang tayo'y bumagsak sa tabak? Ang ating mga asawa at ang ating mga anak ay magiging biktima. Hindi ba mas mabuti para sa atin na tayo'y magbalik sa Ehipto?”
So they said to each other, “Let’s pick a leader and let’s go back to Egypt.”	Kaya't sinabi nila sa isa't isa, “Maglagay tayo ng isang pinuno at tayo'y magbalik sa Ehipto.”
Then Moses and Aaron fell on their faces before the assembled Israelite community.	Nang magkagayon, sina Moises at Aaron ay nagpatirapa sa harap ng buong kapulungan ng bayan ng mga anak ni Israel.
But Joshua, Nun’s son, and Caleb, Jephunneh’s son, from those who had explored the land, tore their clothes	Si Josue na anak ni Nun, at si Caleb na anak ni Jefone, na mga kasama ng mga nagsiyasat nang lihim sa lupain, ay pinunit ang kanilang mga damit.
and said to the entire Israelite community, “The land we crossed through to explore is an exceptionally good land.	At sinabi nila sa buong kapulungan ng mga anak ni Israel, “Ang lupain na aming pinuntahan upang lihim na siyasatin ay isang napakagandang lupain.
If the LORD is pleased with us, he’ll bring us into this land and give it to us. It’s a land that’s full of milk and honey.	Kung kalulugdan tayo ng Panginoon ay dadalhin nga niya tayo sa lupaing iyon, at ibibigay niya sa atin; isang lupain na dinadaluyan ng gatas at pulot.
Only don’t rebel against the LORD and don’t be afraid of the people of the land. They are our prey. Their defense has deserted them, but the LORD is with us. So don’t be afraid of them.”	Huwag lamang kayong maghimagsik laban sa Panginoon ni matakot sa mga tao ng lupaing iyon, sapagkat sila'y para lamang tinapay sa atin; ang kanyang kalinga ay inalis sa kanila, at ang Panginoon ay kasama natin; huwag kayong matakot sa kanila.”
But the entire community intended to stone them. Then the LORD ’s glory appeared in the meeting tent to all the Israelites.	Subalit pinagbantaan sila ng buong sambayanan na babatuhin sila ng mga bato. At ang kaluwalhatian ng Panginoon ay lumitaw sa toldang tipanan sa lahat ng mga anak ni Israel.
The LORD said to Moses, “How long will these people disrespect me? And how long will they doubt me after all the signs that I performed among them?	At sinabi ng Panginoon kay Moises, “Hanggang kailan ako hahamakin ng bayang ito? At hanggang kailan sila hindi maniniwala sa akin, sa kabila ng mga tanda na aking ginawa sa kanila?
I’ll strike them down with a plague and disown them. Then I’ll make you into a great nation, stronger than they.”	Hahampasin ko sila ng salot, at tatanggalan ko sila ng mana at gagawin kitang isang bansang mas malaki at mas matibay kaysa kanila.”
Moses said to the LORD , “The Egyptians will hear, for with your power you brought these people up from among them.	Ngunit sinabi ni Moises sa Panginoon , “Kung gayo'y mababalitaan ito ng mga taga-Ehipto, sapagkat dinala mo ang bayang ito ng iyong kapangyarihan mula sa kanila;
They’ll tell the inhabitants of this land. They’ve heard that you, LORD , are with this people. You, LORD , appear to them face-to-face. Your cloud stands over them. You go before them in a column of cloud by day and in a column of lightning by night.	at kanilang sasabihin sa mga naninirahan sa lupaing ito. Kanilang nabalitaan na ikaw Panginoon ay nasa gitna ng bayang ito, sapagkat ikaw Panginoon ay nagpakita nang mukhaan, at ang iyong ulap ay nakatindig sa ibabaw ng mga iyon, at ikaw ay nangunguna sa kanila, sa isang haliging ulap sa araw, at sa isang haliging apoy sa gabi.
If you kill these people, every last one of them, the nations who heard about you will say,	Kung papatayin mo ang bayang ito na parang isang tao, magsasalita nga ang mga bansang nakarinig ng iyong katanyagan at kanilang sasabihin,
‘The LORD wasn’t able to bring these people to the land that he solemnly promised to give them. So he slaughtered them in the desert.’	‘Sapagkat hindi kayang dalhin ng Panginoon ang bayang ito sa lupain na kanyang ipinangakong ibibigay sa kanila, kaya't kanyang pinaslang sila sa ilang.’
Now let my master’s power be as great as you declared when you said,	At ngayon, idinadalangin ko sa iyo, hayaan mong ang kapangyarihan ng Panginoon ay maging dakila, ayon sa iyong ipinangako,
‘The LORD is very patient and absolutely loyal, forgiving wrongs and disloyalty. Yet he doesn’t forgo all punishment, disciplining the grandchildren and great-grandchildren for their ancestors’ wrongs.’	‘Ang Panginoon ay mabagal sa pagkagalit at sagana sa tapat na pag-ibig, na nagpapatawad ng kasamaan at ng pagsuway, ngunit kailanman ay hindi pinapawalang-sala ang may sala, na dinadalaw ang kasamaan ng mga magulang sa mga anak sa ikatlo at sa ikaapat na salinlahi.
Please forgive the wrongs of these people because of your absolute loyalty, just as you’ve forgiven these people from their time in Egypt until now.”	Hinihiling ko sa iyo, patawarin mo ang kasamaan ng bayang ito ayon sa kadakilaan ng iyong tapat na pag-ibig, at ayon sa iyong pagpapatawad sa bayang ito, mula sa Ehipto hanggang ngayon.”
Then the LORD said, “I will forgive as you requested.	At sinabi ng Panginoon , “Ako'y nagpatawad ayon sa iyong salita;
But as I live and as the LORD ’s glory fills the entire earth,	gayunman, na kung paanong ako'y buháy at kung paanong mapupuno ng kaluwalhatian ng Panginoon ang buong lupa,
none of the men who saw my glory and the signs I did in Egypt and in the desert, but tested me these ten times and haven’t listened to my voice,	wala sa mga taong iyon na nakakita ng aking kaluwalhatian at ng aking mga tanda na aking ginawa sa Ehipto at sa ilang, ngunit tinukso pa rin ako nitong makasampung ulit, at hindi dininig ang aking tinig,
will see the land I promised to their ancestors. All who disrespected me won’t see it.	ang makakakita sa lupain na aking ipinangako sa kanilang mga ninuno, at walang sinuman sa kanila na humamak sa akin ang makakakita nito.
But I’ll bring my servant Caleb into the land that he explored, and his descendants will possess it because he has a different spirit, and he has remained true to me.	Ngunit ang aking lingkod na si Caleb, sapagkat siya'y nagtaglay ng ibang espiritu at sumunod nang lubos sa akin, ay dadalhin ko sa lupain na kanyang pinaroonan; at aariin ng kanyang mga binhi.
Since the Amalekites and the Canaanites live in the valley, tomorrow turn and march into the desert by the route of the Reed Sea.”	Ngayon, sapagkat ang mga Amalekita at ang mga Cananeo ay naninirahan sa libis, bumalik kayo bukas at kayo'y maglakbay sa daang patungo sa Dagat na Pula.”
The LORD spoke to Moses and Aaron:	At nagsalita ang Panginoon kina Moises at Aaron, na sinasabi,
How long will this wicked community complain against me? I’ve heard the Israelites’ dissent as they continue to complain against me.	“Hanggang kailan magrereklamo laban sa akin ang masamang kapulungang ito? Aking narinig ang mga reklamo ng mga anak ni Israel na kanilang sinasabi laban sa akin.
Say to them, “As I live,” says the LORD , “just as I’ve heard you say, so I’ll do to you.	Sabihin mo sa kanila, ‘Ako'y buháy, sabi ng Panginoon , kung ano ang sinabi ninyo sa aking pandinig ay gayon ang gagawin ko sa inyo.
Your dead bodies will fall in this desert. None of you who were enlisted and were registered from 20 years old and above, who complained against me,	Ang inyong mga bangkay ay mabubuwal sa ilang na ito; at ang lahat na nabilang sa inyo ayon sa inyong kabuuang bilang, mula sa dalawampung taong gulang pataas na nagreklamo laban sa akin,
will enter the land in which I promised to settle you, with the exception of Caleb, Jephunneh’s son, and Joshua, Nun’s son.	ay hindi papasok sa lupaing aking ipinangako na patitirahan ko sa inyo, maliban kay Caleb na anak ni Jefone at kay Josue na anak ni Nun.
But your children, whom you said would be taken by force, I’ll bring them in and they will know the land that you rejected.	Ngunit ang inyong mga bata, na inyong sinabing magiging mga biktima ay aking papapasukin, at kanilang makikilala ang lupain na inyong itinakuwil.
Your bodies, however, will fall in this desert,	Ngunit tungkol sa inyo, ang inyong mga bangkay ay mabubuwal sa ilang na ito.
and your children will be shepherds in the desert for forty years. They will suffer for your unfaithfulness, until the last of your bodies fall in the desert.	At ang inyong mga anak ay magiging palaboy sa ilang na apatnapung taon, at magdurusa dahil sa kawalan ninyo ng pananampalataya, hanggang sa ang huli sa inyong mga bangkay ay humandusay sa ilang.
For as many days as you explored the land, that is, forty days, just as many years you’ll bear your guilt, that is, forty years. This is how you will understand my frustration.”	Ayon sa bilang ng mga araw na inyong lihim na ipinagsiyasat sa lupain, samakatuwid ay apatnapung araw, sa bawat araw ay isang taon, inyong pananagutan ang inyong mga kasamaan, nang apatnapung taon, at inyong makikilala ang aking sama ng loob!
I the LORD have spoken. I will do this to the entire wicked community who gathered against me. They will die in this desert. There they’ll meet their end.	Akong Panginoon ang nagsalita, tunay na ito'y aking gagawin sa buong masamang kapulungang ito, na nagtitipon laban sa akin. Sa ilang na ito, sila'y magwawakas, at dito sila mamamatay.’”
The men whom Moses sent out to explore the land had returned and caused the entire community to complain against him by starting a rumor about the land.	Ang mga lalaki na sinugo ni Moises upang lihim na magsiyasat sa lupain, na bumalik at naging dahilan upang magreklamo ang buong kapulungan laban sa kanya dahil sa paghahatid ng masamang balita laban sa lupain,
These men died by a plague in the LORD ’s presence on account of their false rumor.	samakatuwid ay ang mga taong naghatid ng masamang balita tungkol sa lupain ay namatay sa salot sa harap ng Panginoon .
But Joshua, Nun’s son, and Caleb, Jephunneh’s son, survived from those men who went to explore the land.	Ngunit si Josue na anak ni Nun, at si Caleb na anak ni Jefone ay naiwang buháy sa mga taong iyon na pumaroon upang lihim na siyasatin ang lupain.
Moses spoke these words to all the Israelites, and the people mourned bitterly.	At sinabi ni Moises ang mga salitang ito sa lahat ng mga anak ni Israel at ang bayan ay lubhang nanangis.
They rose early in the morning and went up to the top of the mountain range, saying, “Let’s go up to the place the LORD told us to, for we have sinned.”	Kinaumagahan, sila'y maagang bumangon at umakyat sa taluktok ng bundok, na sinasabi, “Narito kami, at kami ay aakyat sa dakong ipinangako ng Panginoon , sapagkat kami ay nagkasala.”
But Moses said, “Why do you disobey the LORD ’s command? It won’t succeed.	Ngunit sinabi ni Moises, “Bakit sinusuway ninyo ngayon ang utos ng Panginoon ? Iyan ay hindi magtatagumpay.
Don’t go up, for the LORD isn’t with you. Don’t be struck down before your enemies.	Huwag kayong umahon, baka kayo'y masaktan sa harap ng mga kaaway, sapagkat ang Panginoon ay hindi ninyo kasama.
The Amalekites and the Canaanites will be there in front of you and you will fall by the sword because you turned away from the LORD , and the LORD is no longer with you.”	Sapagkat naroon ang mga Amalekita at ang mga Cananeo sa harap ninyo, at kayo'y babagsak sa tabak, sapagkat kayo'y tumalikod sa pagsunod sa Panginoon , kaya't ang Panginoon ay hindi ninyo makakasama.”
Yet they recklessly ascended toward the top of the mountains, even though Moses and the LORD ’s chest containing the covenant didn’t depart from the camp.	Ngunit sila'y nagpumilit umakyat sa taluktok ng bundok; gayunman ang kaban ng tipan ng Panginoon at si Moises ay hindi lumabas sa kampo.
The LORD spoke to Moses:	Nagsalita ang Panginoon kay Moises, na sinasabi,
Speak to the Israelites and say to them: When you enter the land where you will live, which I am giving you,	“Sabihin mo sa mga anak ni Israel, ‘Pagpasok ninyo sa lupain na inyong titirahan na ibibigay ko sa inyo,
and you make a food gift to the LORD as a soothing smell for the LORD from the herd or the flock—whether an entirely burned offering, or a sacrifice to fulfill a solemn promise, or a spontaneous gift, or at your sacred seasons—	at maghahandog kayo sa Panginoon ng handog na pinaraan sa apoy mula sa bakahan o sa mga kawan, o ng hain upang tumupad ng panata, o ng kusang loob na handog, o sa inyong mga takdang kapistahan, upang gawing mabangong samyo sa Panginoon ,
the one presenting the offering to the LORD will bring a grain offering of one-tenth of a measure of fine flour mixed with one-fourth of a hin of oil.	kung gayon ang sinumang mag-aalay ng kanyang handog ay mag-alay sa Panginoon ng isang handog na butil, na ikasampung bahagi ng isang efa ng piling harina na hinaluan ng ikaapat na bahagi ng isang hin ng langis;
You will also offer one-fourth of a hin of wine as a drink offering with either the entirely burned offering or the sacrifice, for each lamb.	at ng alak na handog na inumin, na ikaapat na bahagi ng isang hin, ang iyong ihahanda na kasama ng handog na sinusunog, o ng alay sa bawat kordero.
For a ram you will offer a grain offering of two-tenths of a measure of fine flour mixed with one-third of a hin of oil.	O kung isang lalaking tupa, ang iyong ihahanda para sa handog na butil ay dalawang ikasampung bahagi ng isang efa ng piling harina na hinaluan ng ikatlong bahagi ng isang hin ng langis.
You will also present one-third of a hin of wine for a drink offering as a soothing smell for the LORD .	At bilang handog na inumin ay iyong ihahandog ang ikatlong bahagi ng isang hin ng alak na mabangong samyo sa Panginoon .
When you offer a bull for an entirely burned offering, or a sacrifice to fulfill a solemn promise, or a well-being sacrifice to the LORD ,	Kapag maghahanda ka ng isang toro bilang handog na sinusunog, o bilang alay upang tuparin ang isang panata, o bilang handog pangkapayapaan sa Panginoon ,
you will present with the bull a grain offering of three-tenths of a measure of fine flour mixed with a half hin of oil.	ay iyong ihahandog nga na kasama ng toro ang isang handog na butil na tatlong ikasampung bahagi ng isang efa ng piling harina na hinaluan ng kalahating hin ng langis.
You will present a half hin of wine for a drink offering as a food gift that is a soothing smell to the LORD .	At ang iyong iaalay na handog na inumin ay kalahating hin ng alak na handog na pinaraan sa apoy, na mabangong samyo sa Panginoon .
So will it be done with each ox, each ram, or for any sheep or goat.	Gayon ang gagawin sa bawat toro, bawat tupang lalaki, bawat korderong lalaki, o sa mga anak ng kambing.
However many you offer, you will do the same for each one.	Ayon sa bilang ng inyong ihahanda, ay gayon ninyo gagawin sa bawat isa ayon sa kanilang bilang.
Every citizen will perform these rituals in bringing a food gift that is a soothing smell to the LORD .	Lahat ng katutubo sa lupain ay gagawa ng mga bagay na ito sa ganitong paraan, sa paghahandog ng handog na pinaraan sa apoy, na mabangong samyo sa Panginoon .
If an immigrant lives with you or has settled among you for many years and would also like to offer a food gift that is a soothing smell to the LORD , that person must do just as you do.	At kung ang isang dayuhan ay nakikipamayan kasama ninyo, o sinumang kasama ninyo sa buong panahon ng inyong mga salinlahi, at maghahandog ng handog na pinaraan sa apoy, na mabangong samyo sa Panginoon ay kanyang gagawin ang gaya ng inyong ginagawa.
The assembly will have the same regulation for you and for the immigrant. The regulation will be permanent for all time. You and the immigrant will be the same in the LORD ’s presence.	Sa kapulungan ay magkakaroon ng isang tuntunin sa inyo, at sa dayuhang nakikipamayang kasama ninyo, isang tuntunin magpakailanman sa buong panahon ng inyong mga salinlahi. Kung paano kayo ay magiging gayundin ang dayuhan sa harap ng Panginoon .
There will be one set of instructions and one legal norm for the immigrant and for you.	Magkakaroon sa inyo at sa dayuhan na nakikipamayan sa inyo ng isang kautusan at isang batas.’”
The LORD spoke to Moses:	At nagsalita ang Panginoon kay Moises, na sinasabi,
Speak to the Israelites and say to them: When you enter the land to which I’m bringing you,	“Sabihin mo sa mga anak ni Israel, ‘Pagpasok ninyo sa lupaing aking pagdadalhan sa inyo,
whenever you eat the land’s food you will present a gift offering to the LORD .	ay maghahandog kayo ng isang alay sa Panginoon tuwing kakain kayo ng tinapay ng lupain.
You will present a gift offering from the first bread you bake just like you present a gift offering from the threshing floor.	Sa pinakauna sa inyong masang harina ay maghahandog kayo ng isang munting tinapay bilang isang handog. Kung paano ninyo ginagawa ang handog na mula sa giikan, ay gayon ninyo ihahandog ito.
You will give a gift offering from the first bread you bake for all time.	Sa pinakauna sa inyong masang harina ay magbibigay kayo sa Panginoon ng isang handog sa buong panahon ng inyong mga salinlahi.
If by accident you don’t obey all these commands that the LORD spoke to Moses,	“‘Ngunit kapag kayo'y nagkamali at hindi ninyo tinupad ang lahat ng utos na ito, na sinabi ng Panginoon kay Moises,
or everything that the LORD commanded you through Moses from the day of the LORD ’s command onward for all time,	samakatuwid ay lahat ng iniutos ng Panginoon sa inyo sa pamamagitan ni Moises, mula sa araw na binigyan kayo ng Panginoon ng utos at mula noon, sa buong panahon ng inyong mga salinlahi;
then if it was done unintentionally without the knowledge of the community, the entire community must offer one bull from the herd as an entirely burned offering, a soothing smell to the LORD , with its grain and drink offering according to the specific instruction, and one male goat for a purification offering.	ay mangyayari na kung iyon ay ginawa nang hindi sinasadya, at hindi nalalaman ng kapulungan, ang buong kapulungan ay maghahandog ng isang batang toro na handog na sinusunog, na mabangong samyo sa Panginoon , kasama ng handog na butil niyon at handog na inumin niyon, ayon sa batas at isang lalaking kambing na handog pangkasalanan.
The priest will seek reconciliation for the entire Israelite community. They will be forgiven, because it was unintentional and because they brought their food gift to the LORD , along with their purification offering in the LORD ’s presence for their accidental error.	Tutubusin ng pari ang buong kapulungan ng mga anak ni Israel, at sila'y patatawarin. Iyon ay hindi sinasadya at sila'y nagdala ng kanilang alay na handog sa Panginoon na pinaraan sa apoy, at ang kanilang handog pangkasalanan sa harap ng Panginoon , dahil sa kanilang pagkakamali.
The entire Israelite community and the immigrant residing among them will be forgiven, because all the people acted unintentionally.	Ang buong sambayanan ng mga anak ni Israel ay patatawarin at ang dayuhan na nakikipamayan sa kanila, sapagkat ang buong bayan ay kasama sa pagkakamali.
If an individual sins unintentionally, that person must present a one-year-old female goat for a purification offering.	“‘Kung ang isang tao ay nagkasala nang hindi sinasadya, ay maghahandog nga siya ng isang kambing na babae na isang taong gulang na handog pangkasalanan.
The priest will seek reconciliation in the LORD ’s presence for the person who sinned unintentionally, when the sin is an accident, seeking reconciliation so that person will be forgiven.	At tutubusin ng pari ang taong nagkamali sa harap ng Panginoon , kung tunay na siya'y nagkasala nang hindi sinasadya upang tubusin siya at siya'y patatawarin.
There will be one set of instructions for the Israelite citizen and the immigrant residing with you for anyone who commits an unintentional sin.	Kayo'y magkakaroon ng isang batas sa kanya na nagkasala nang hindi sinasadya, sa kanya na katutubo sa bayan ng Israel, at sa dayuhan na nakikipamayan sa kanila.
